l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,19.0,3.0,20.0,800.2745098039215,2.0
3.0,19.0,7.0,20.0,1343.2294117647054,2.0
7.0,19.0,8.0,20.0,1697.3176470588235,2.0
4.0,1.0,5.0,2.0,1487.2784313725492,1.0
5.0,1.0,7.0,2.0,2076.7392156862743,1.0
7.0,1.0,8.0,2.0,2415.8274509803923,1.0
4.0,9.0,7.0,12.0,2434.2662309368193,1.0
2.0,15.0,3.0,19.0,1192.7450980392155,1.0
3.0,15.0,7.0,19.0,2464.430882352941,1.0
7.0,15.0,8.0,19.0,2366.3852941176474,1.0
6.0,0.0,8.0,1.0,298.8450980392157,2.0
8.0,0.0,9.0,6.0,737.475163398693,2.0
8.0,6.0,9.0,12.0,1171.9261437908494,2.0
8.0,12.0,9.0,18.0,689.0320261437909,2.0
8.0,18.0,9.0,19.0,239.85882352941172,2.0
2.0,14.0,4.0,15.0,1156.7098039215687,2.0
3.0,8.0,4.0,13.0,1617.7803921568627,2.0
4.0,7.0,5.0,9.0,1589.5686274509806,2.0
4.0,6.0,5.0,7.0,974.7921568627452,2.0
2.0,1.0,4.0,6.0,838.5984313725489,2.0
4.0,2.0,5.0,6.0,1503.0019607843133,2.0
7.0,2.0,8.0,5.0,1933.696732026144,2.0
7.0,5.0,8.0,11.0,2105.9764705882353,2.0
7.0,11.0,8.0,15.0,2171.9411764705887,2.0
4.0,12.0,7.0,15.0,1668.1686274509802,2.0
5.0,3.0,7.0,9.0,1727.3650326797388,2.0
5.0,2.0,7.0,3.0,1564.1019607843134,2.0
2.0,6.0,3.0,7.0,242.27058823529413,4.0
2.0,7.0,3.0,13.0,229.20326797385616,4.0
2.0,13.0,3.0,14.0,280.21960784313734,4.0
3.0,6.0,4.0,8.0,179.34558823529412,4.0
3.0,13.0,4.0,14.0,170.90980392156862,4.0
0.0,1.0,2.0,7.0,0.0,5.0
0.0,0.0,2.0,1.0,0.0,5.0
0.0,7.0,2.0,13.0,0.0,5.0
0.0,13.0,2.0,19.0,1.6137254901960782,5.0
0.0,19.0,2.0,20.0,4.46078431372549,5.0
2.0,0.0,6.0,1.0,7.011764705882353,5.0
9.0,0.0,10.0,6.0,299.73725490196085,5.0
9.0,6.0,10.0,14.0,193.76568627450982,5.0
9.0,14.0,10.0,20.0,89.1562091503268,5.0
8.0,19.0,9.0,20.0,1.1294117647058823,5.0
