l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,17.0,5.0,18.0,263.20588235294116,2.0
2.0,17.0,3.0,18.0,263.25882352941176,2.0
2.0,4.0,4.0,6.0,2206.79705882353,1.0
4.0,4.0,6.0,6.0,2511.016666666667,1.0
6.0,4.0,8.0,6.0,2247.3401960784313,1.0
2.0,2.0,4.0,4.0,2073.293137254902,1.0
4.0,2.0,6.0,4.0,2505.447058823529,1.0
6.0,2.0,8.0,4.0,2353.7627450980394,1.0
2.0,0.0,4.0,2.0,1473.092156862745,1.0
4.0,0.0,6.0,2.0,1971.7294117647061,1.0
6.0,0.0,8.0,2.0,2038.386274509804,1.0
2.0,16.0,4.0,17.0,2304.478431372549,1.0
4.0,16.0,6.0,17.0,2495.188235294118,1.0
6.0,16.0,8.0,17.0,2146.237254901961,1.0
2.0,6.0,4.0,8.0,1855.603921568628,2.0
4.0,6.0,6.0,8.0,2135.074509803921,2.0
6.0,6.0,8.0,8.0,2138.3,2.0
2.0,8.0,4.0,10.0,1733.950980392157,2.0
4.0,8.0,6.0,10.0,2407.518627450981,2.0
6.0,8.0,8.0,10.0,2313.706862745098,2.0
2.0,10.0,4.0,12.0,1774.6843137254898,2.0
4.0,10.0,6.0,12.0,2545.613725490196,2.0
6.0,10.0,8.0,12.0,2402.8029411764705,2.0
2.0,12.0,4.0,13.0,1679.6156862745095,2.0
4.0,12.0,6.0,13.0,2519.4843137254898,2.0
6.0,12.0,8.0,13.0,2389.7431372549013,2.0
8.0,13.0,9.0,15.0,499.15098039215684,2.0
2.0,14.0,3.0,16.0,1049.021568627451,2.0
3.0,13.0,4.0,15.0,1531.0156862745096,2.0
4.0,13.0,6.0,15.0,1736.6254901960785,2.0
6.0,13.0,8.0,15.0,2124.0098039215686,2.0
3.0,15.0,4.0,16.0,1468.5843137254901,2.0
4.0,15.0,6.0,16.0,1622.8117647058825,2.0
6.0,15.0,8.0,16.0,1844.0294117647054,2.0
8.0,5.0,9.0,7.0,453.3215686274511,4.0
8.0,7.0,9.0,11.0,463.24607843137255,4.0
8.0,11.0,9.0,13.0,496.5235294117647,4.0
0.0,6.0,2.0,10.0,28.70245098039216,5.0
0.0,2.0,2.0,6.0,17.635784313725487,5.0
0.0,0.0,2.0,2.0,0.0,5.0
8.0,1.0,9.0,5.0,104.22058823529413,5.0
8.0,0.0,9.0,1.0,67.92156862745098,5.0
9.0,6.0,10.0,10.0,174.6901960784314,5.0
9.0,2.0,10.0,6.0,38.65588235294118,5.0
9.0,0.0,10.0,2.0,0.7352941176470588,5.0
0.0,10.0,2.0,14.0,8.660294117647059,5.0
0.0,14.0,2.0,18.0,10.29656862745098,5.0
0.0,18.0,2.0,20.0,0.0,5.0
2.0,13.0,3.0,14.0,3.388235294117647,5.0
3.0,18.0,5.0,20.0,0.0,5.0
2.0,18.0,3.0,20.0,0.0,5.0
9.0,10.0,10.0,14.0,148.35882352941178,5.0
9.0,14.0,10.0,18.0,246.3882352941177,5.0
9.0,18.0,10.0,20.0,0.0,5.0
5.0,17.0,7.0,20.0,65.7392156862745,5.0
7.0,17.0,8.0,20.0,45.77124183006536,5.0
8.0,15.0,9.0,19.0,366.89313725490194,5.0
8.0,19.0,9.0,20.0,0.0,5.0
