l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
8.0,11.0,9.0,13.0,864.5137254901961,2.0
8.0,16.0,9.0,20.0,682.3617647058824,2.0
2.0,6.0,8.0,9.0,1808.8165577342047,1.0
2.0,9.0,8.0,17.0,1846.921486928105,1.0
2.0,17.0,8.0,20.0,1790.9263616557737,1.0
2.0,0.0,4.0,2.0,1246.6186274509805,2.0
2.0,3.0,4.0,6.0,1053.4483660130718,2.0
4.0,0.0,8.0,6.0,1886.7805555555553,2.0
8.0,0.0,9.0,10.0,814.1164705882353,2.0
9.0,0.0,10.0,3.0,269.76993464052293,4.0
9.0,3.0,10.0,17.0,263.42492997198883,4.0
9.0,17.0,10.0,20.0,188.9450980392157,4.0
8.0,13.0,9.0,16.0,66.62033405954975,4.0
8.0,10.0,9.0,11.0,80.71982570806102,4.0
1.0,7.0,2.0,17.0,110.05196078431372,4.0
2.0,2.0,4.0,3.0,275.9970588235294,4.0
0.0,0.0,1.0,10.0,10.16470588235294,5.0
1.0,0.0,2.0,7.0,5.082352941176472,5.0
-0.0,10.0,1.0,20.0,10.16470588235294,5.0
1.0,17.0,2.0,20.0,5.08235294117647,5.0
