l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
4.0,8.0,6.0,9.0,2507.7,1.0
6.0,8.0,7.0,9.0,2498.36862745098,1.0
4.0,9.0,6.0,11.0,2549.367647058824,1.0
6.0,9.0,7.0,11.0,2549.0568627450984,1.0
4.0,11.0,6.0,12.0,2555.435294117647,1.0
6.0,11.0,7.0,12.0,2502.478431372549,1.0
8.0,5.0,9.0,8.0,998.7908496732026,2.0
8.0,8.0,9.0,12.0,666.8098039215686,2.0
8.0,12.0,9.0,16.0,979.7960784313727,2.0
2.0,7.0,4.0,8.0,1102.6921568627452,2.0
2.0,8.0,4.0,12.0,1618.200980392157,2.0
2.0,12.0,4.0,13.0,1365.105882352941,2.0
4.0,7.0,5.0,8.0,1559.705882352941,2.0
5.0,6.0,7.0,8.0,1554.600980392157,2.0
4.0,12.0,6.0,14.0,1604.922549019608,2.0
6.0,12.0,7.0,14.0,1972.7372549019608,2.0
8.0,2.0,9.0,3.0,721.1254901960782,2.0
2.0,6.0,3.0,7.0,1080.4941176470588,2.0
2.0,4.0,4.0,6.0,2086.0843137254897,1.0
4.0,4.0,6.0,6.0,2157.556862745098,1.0
6.0,4.0,8.0,6.0,1876.200980392157,1.0
2.0,2.0,4.0,4.0,2219.4343137254905,1.0
4.0,2.0,6.0,4.0,2448.417647058824,1.0
6.0,2.0,8.0,4.0,2179.1098039215685,1.0
2.0,0.0,4.0,2.0,1214.2382352941174,2.0
4.0,0.0,6.0,2.0,1761.4264705882351,2.0
6.0,0.0,8.0,2.0,2044.353921568628,2.0
3.0,16.0,4.0,18.0,1120.3647058823528,1.0
4.0,16.0,6.0,18.0,2478.4137254901957,1.0
6.0,16.0,7.0,18.0,2438.449019607843,1.0
3.0,18.0,4.0,20.0,1094.9882352941177,1.0
4.0,18.0,6.0,20.0,2555.092156862745,1.0
6.0,18.0,7.0,20.0,2481.598039215686,1.0
3.0,15.0,4.0,16.0,866.5843137254902,2.0
4.0,15.0,6.0,16.0,1452.6372549019607,2.0
6.0,15.0,7.0,16.0,1856.0039215686277,2.0
7.0,6.0,8.0,8.0,1907.4607843137253,2.0
7.0,8.0,8.0,12.0,1973.3215686274511,2.0
7.0,12.0,8.0,15.0,1771.3516339869282,2.0
7.0,15.0,8.0,16.0,1757.1603921568626,2.0
7.0,16.0,9.0,20.0,1850.995098039216,2.0
1.0,3.0,2.0,6.0,71.83660130718955,4.0
1.0,6.0,2.0,10.0,170.98823529411766,4.0
1.0,10.0,2.0,14.0,108.7735294117647,4.0
2.0,13.0,4.0,14.0,659.4705882352941,4.0
2.0,14.0,3.0,16.0,124.76732026143787,4.0
3.0,14.0,4.0,15.0,474.06274509803933,4.0
4.0,14.0,6.0,15.0,459.53137254901964,4.0
6.0,14.0,7.0,15.0,532.4745098039217,4.0
8.0,0.0,10.0,2.0,360.93725490196067,4.0
8.0,3.0,9.0,5.0,31.29172113289761,4.0
9.0,4.0,10.0,8.0,170.271568627451,4.0
3.0,6.0,5.0,7.0,831.6117647058824,4.0
9.0,12.0,10.0,16.0,125.31862745098042,4.0
9.0,16.0,10.0,20.0,217.48725490196082,4.0
0.0,4.0,1.0,8.0,0.0,5.0
0.0,0.0,1.0,4.0,0.0,5.0
0.0,8.0,1.0,12.0,0.0,5.0
0.0,12.0,1.0,16.0,0.0,5.0
0.0,16.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,3.0,5.08235294117647,5.0
1.0,14.0,2.0,18.0,1.1892156862745098,5.0
1.0,18.0,2.0,20.0,0.0,5.0
2.0,16.0,3.0,20.0,2.6039215686274506,5.0
9.0,8.0,10.0,12.0,120.06274509803923,5.0
9.0,2.0,10.0,4.0,1.016470588235294,5.0
