l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
7.0,7.0,8.0,8.0,428.89411764705886,2.0
7.0,10.0,8.0,12.0,676.5549019607843,2.0
2.0,7.0,6.0,8.0,2048.049019607843,1.0
6.0,7.0,7.0,8.0,1069.6941176470586,1.0
2.0,8.0,6.0,12.0,2358.6561274509813,1.0
6.0,8.0,7.0,12.0,1665.470588235294,1.0
2.0,12.0,6.0,13.0,1858.995098039216,1.0
6.0,12.0,7.0,13.0,963.0941176470587,1.0
1.0,3.0,2.0,6.0,942.0248366013072,2.0
1.0,6.0,2.0,12.0,1212.318954248366,2.0
1.0,12.0,2.0,16.0,1202.1999999999996,2.0
2.0,4.0,3.0,7.0,780.1490196078431,2.0
3.0,6.0,5.0,7.0,670.6,2.0
3.0,13.0,5.0,15.0,928.6176470588234,2.0
3.0,15.0,6.0,19.0,1848.0937908496733,1.0
7.0,14.0,9.0,18.0,922.806862745098,2.0
6.0,15.0,7.0,18.0,952.4758169934644,2.0
2.0,15.0,3.0,20.0,1602.3803921568629,2.0
3.0,19.0,5.0,20.0,972.9372549019607,2.0
-0.0,18.0,1.0,20.0,562.935294117647,2.0
1.0,16.0,2.0,20.0,1242.585294117647,2.0
0.0,0.0,1.0,2.0,585.929411764706,2.0
2.0,0.0,3.0,3.0,757.3333333333335,2.0
3.0,0.0,4.0,1.0,114.96470588235294,2.0
1.0,0.0,2.0,3.0,1196.9588235294118,2.0
2.0,13.0,3.0,15.0,1056.075816993464,2.0
5.0,14.0,6.0,15.0,872.3058823529412,2.0
8.0,10.0,9.0,14.0,46.78638344226579,4.0
6.0,14.0,7.0,15.0,135.6498599439776,4.0
5.0,13.0,7.0,14.0,970.3019607843138,4.0
7.0,12.0,8.0,14.0,117.09313725490196,4.0
0.0,6.0,1.0,8.0,266.2078431372549,4.0
0.0,8.0,1.0,16.0,344.98235294117654,4.0
0.0,16.0,1.0,18.0,674.1490196078431,4.0
8.0,7.0,9.0,9.0,36.534640522875826,4.0
7.0,8.0,8.0,10.0,98.18063725490197,4.0
-0.0,2.0,1.0,5.0,658.1751633986928,4.0
4.0,2.0,5.0,6.0,0.1196078431372549,5.0
4.0,0.0,5.0,2.0,0.0,5.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,46.74705882352941,5.0
9.0,14.0,10.0,20.0,7.902614379084968,5.0
5.0,19.0,6.0,20.0,1.6941176470588235,5.0
6.0,18.0,8.0,20.0,2.5372549019607846,5.0
8.0,18.0,9.0,20.0,23.82745098039216,5.0
8.0,9.0,9.0,10.0,1.1294117647058823,5.0
2.0,3.0,3.0,4.0,3.388235294117647,5.0
3.0,1.0,4.0,6.0,2.541176470588235,5.0
5.0,1.0,7.0,7.0,17.637581699346406,5.0
7.0,1.0,9.0,7.0,19.353267973856212,5.0
5.0,0.0,7.0,1.0,0.0,5.0
7.0,0.0,9.0,1.0,0.0,5.0
-0.0,5.0,1.0,6.0,10.16470588235294,5.0
