l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,8.0,6.0,10.0,2494.571895424837,1.0
3.0,11.0,6.0,12.0,2538.866666666667,1.0
2.0,15.0,3.0,19.0,2297.396078431373,1.0
3.0,15.0,7.0,19.0,2387.463480392157,1.0
7.0,15.0,8.0,19.0,871.9333333333333,1.0
2.0,19.0,3.0,20.0,2468.290196078432,1.0
3.0,19.0,7.0,20.0,2476.5392156862745,1.0
7.0,19.0,8.0,20.0,681.9803921568628,1.0
1.0,4.0,2.0,9.0,908.927843137255,2.0
1.0,9.0,2.0,15.0,875.3967320261438,2.0
1.0,15.0,2.0,20.0,679.4596078431373,2.0
2.0,5.0,3.0,7.0,808.1450980392157,2.0
2.0,7.0,3.0,13.0,2192.49477124183,2.0
2.0,13.0,3.0,15.0,1944.8019607843135,2.0
3.0,6.0,4.0,8.0,1373.9392156862746,2.0
4.0,7.0,6.0,8.0,1753.5098039215686,2.0
6.0,7.0,8.0,13.0,1306.3872549019607,2.0
5.0,14.0,7.0,15.0,1345.4,2.0
7.0,14.0,8.0,15.0,670.3882352941177,2.0
3.0,10.0,6.0,11.0,2489.933333333333,2.0
5.0,12.0,6.0,13.0,1914.627450980392,2.0
3.0,12.0,5.0,15.0,1770.4549019607846,2.0
7.0,2.0,9.0,6.0,1139.6377450980392,2.0
4.0,4.0,6.0,6.0,781.9549019607844,2.0
6.0,3.0,7.0,6.0,1035.8732026143794,2.0
9.0,2.0,10.0,8.0,19.37124183006536,4.0
4.0,6.0,5.0,7.0,753.1764705882354,4.0
5.0,6.0,7.0,7.0,655.2980392156862,4.0
7.0,6.0,8.0,7.0,558.1960784313726,4.0
8.0,6.0,9.0,12.0,343.64640522875817,4.0
8.0,12.0,9.0,13.0,86.44313725490196,4.0
0.0,4.0,1.0,6.0,204.664705882353,4.0
0.0,6.0,1.0,14.0,209.62696078431372,4.0
0.0,14.0,1.0,16.0,218.82549019607842,4.0
5.0,13.0,7.0,14.0,1079.372549019608,4.0
7.0,13.0,9.0,14.0,406.3196078431373,4.0
4.0,0.0,6.0,1.0,334.2960784313725,4.0
2.0,0.0,4.0,1.0,1009.7588235294118,4.0
1.0,0.0,2.0,1.0,304.72156862745095,4.0
4.0,0.0,6.0,4.0,83.59166666666665,5.0
2.0,0.0,4.0,4.0,252.53676470588238,5.0
0.0,0.0,2.0,4.0,38.22450980392157,5.0
6.0,0.0,7.0,3.0,1.4521008403361344,5.0
2.0,4.0,3.0,5.0,3.388235294117647,5.0
3.0,4.0,4.0,6.0,2.541176470588235,5.0
7.0,0.0,9.0,2.0,2.5392156862745097,5.0
9.0,0.0,10.0,2.0,0.0,5.0
9.0,8.0,10.0,16.0,30.194607843137256,5.0
9.0,16.0,10.0,20.0,0.0,5.0
8.0,14.0,9.0,20.0,14.704575163398696,5.0
-0.0,16.0,1.0,20.0,10.16470588235294,5.0
