l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,17.0,3.0,20.0,589.4888888888888,2.0
4.0,9.0,7.0,12.0,2513.4544662309368,1.0
3.0,17.0,7.0,20.0,2181.8215686274507,1.0
8.0,4.0,9.0,6.0,1185.1666666666667,2.0
8.0,6.0,9.0,18.0,1033.563725490196,2.0
8.0,18.0,9.0,20.0,726.9882352941178,2.0
6.0,16.0,7.0,17.0,75.00392156862745,2.0
2.0,7.0,4.0,13.0,895.338888888889,2.0
7.0,5.0,8.0,6.0,502.92549019607833,2.0
7.0,6.0,8.0,18.0,1738.9598039215687,2.0
7.0,18.0,8.0,20.0,2388.6,2.0
2.0,0.0,3.0,3.0,664.6980392156862,2.0
3.0,0.0,7.0,3.0,2426.978758169935,1.0
7.0,0.0,9.0,4.0,1424.3887254901956,2.0
5.0,3.0,7.0,4.0,307.5156862745098,2.0
5.0,6.0,7.0,9.0,382.8849673202614,4.0
4.0,7.0,5.0,9.0,290.69294117647064,4.0
4.0,12.0,5.0,13.0,270.3129411764706,4.0
5.0,12.0,7.0,14.0,387.4459383753501,4.0
0.0,0.0,2.0,4.0,0.0,5.0
0.0,4.0,2.0,16.0,0.0,5.0
0.0,16.0,2.0,20.0,0.0,5.0
2.0,3.0,5.0,7.0,6.0988235294117645,5.0
5.0,4.0,7.0,6.0,2.9042016806722684,5.0
7.0,4.0,8.0,5.0,1.2705882352941176,5.0
2.0,13.0,5.0,17.0,6.0988235294117645,5.0
5.0,14.0,6.0,17.0,1.6941176470588235,5.0
6.0,14.0,7.0,16.0,1.4521008403361344,5.0
9.0,0.0,10.0,3.0,10.562091503267975,5.0
9.0,3.0,10.0,17.0,361.66834733893563,5.0
9.0,17.0,10.0,20.0,20.6156862745098,5.0
