l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,0.0,5.0,2.0,1388.343137254902,2.0
3.0,17.0,5.0,20.0,1296.6575163398688,2.0
5.0,0.0,7.0,2.0,1956.0372549019608,1.0
7.0,0.0,8.0,2.0,2176.93137254902,1.0
5.0,17.0,7.0,20.0,2061.3117647058825,1.0
7.0,17.0,8.0,20.0,2089.912418300654,1.0
5.0,4.0,7.0,5.0,1051.2274509803924,1.0
7.0,4.0,9.0,5.0,1371.3745098039215,1.0
5.0,5.0,7.0,11.0,2017.0964052287586,1.0
7.0,5.0,9.0,11.0,1680.5349673202618,1.0
5.0,11.0,7.0,13.0,1961.6960784313726,1.0
7.0,11.0,9.0,13.0,1654.5529411764705,1.0
3.0,5.0,5.0,7.0,1147.3450980392156,1.0
3.0,7.0,5.0,11.0,1791.1068627450982,1.0
3.0,11.0,5.0,13.0,1276.7931372549021,1.0
8.0,0.0,9.0,4.0,1108.5147058823532,2.0
5.0,2.0,6.0,3.0,1012.1725490196077,2.0
6.0,2.0,8.0,4.0,1411.7921568627448,2.0
4.0,13.0,6.0,14.0,983.7411764705882,2.0
8.0,13.0,9.0,19.0,1408.2934640522876,2.0
8.0,19.0,9.0,20.0,1238.8274509803925,2.0
5.0,16.0,6.0,17.0,1128.2039215686273,2.0
6.0,13.0,8.0,17.0,1467.4088235294116,2.0
2.0,0.0,3.0,4.0,377.30686274509804,4.0
2.0,4.0,3.0,10.0,275.7751633986928,4.0
2.0,10.0,3.0,14.0,339.9882352941176,4.0
3.0,2.0,5.0,5.0,327.0888888888888,4.0
5.0,3.0,6.0,4.0,148.82549019607842,4.0
3.0,5.0,5.0,7.0,0.0,4.0
3.0,7.0,5.0,11.0,0.0,4.0
3.0,11.0,5.0,14.0,52.0640522875817,4.0
5.0,14.0,6.0,16.0,133.0702614379085,4.0
3.0,14.0,5.0,17.0,200.56470588235297,4.0
9.0,0.0,10.0,6.0,299.73594771241835,4.0
9.0,6.0,10.0,14.0,242.20049019607842,4.0
9.0,14.0,10.0,20.0,383.581045751634,4.0
2.0,17.0,3.0,20.0,126.79694989106753,4.0
0.0,4.0,2.0,10.0,1.911437908496732,5.0
0.0,0.0,2.0,4.0,0.0,5.0
0.0,10.0,2.0,16.0,2.8192810457516337,5.0
0.0,16.0,2.0,20.0,0.0,5.0
2.0,14.0,3.0,17.0,3.388235294117647,5.0
