l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,12.0,3.0,13.0,848.6666666666667,2.0
3.0,1.0,7.0,4.0,2454.626797385621,1.0
7.0,1.0,8.0,4.0,2357.818300653595,1.0
3.0,11.0,7.0,13.0,2463.185294117647,1.0
2.0,0.0,3.0,4.0,1153.156862745098,2.0
3.0,0.0,7.0,1.0,2235.6352941176474,2.0
7.0,0.0,8.0,1.0,2262.8,2.0
3.0,7.0,7.0,11.0,2276.3990196078435,2.0
3.0,4.0,7.0,7.0,2302.0019607843133,2.0
7.0,4.0,8.0,6.0,2293.543137254902,2.0
7.0,6.0,8.0,12.0,2227.6281045751634,2.0
7.0,12.0,8.0,14.0,2198.343137254902,2.0
4.0,13.0,7.0,14.0,1717.9032679738566,2.0
2.0,5.0,3.0,9.0,1036.963725490196,2.0
2.0,16.0,3.0,20.0,1796.308823529412,1.0
3.0,16.0,7.0,20.0,2476.8813725490195,1.0
7.0,16.0,8.0,20.0,1992.6147058823528,1.0
5.0,14.0,7.0,16.0,1920.4941176470588,2.0
7.0,14.0,8.0,16.0,1893.8019607843135,2.0
3.0,15.0,5.0,16.0,2144.5,2.0
2.0,15.0,3.0,16.0,1553.7882352941174,2.0
8.0,1.0,9.0,7.0,232.17516339869283,4.0
8.0,0.0,9.0,1.0,131.09411764705882,4.0
8.0,7.0,9.0,13.0,335.718954248366,4.0
8.0,13.0,9.0,19.0,134.88104575163402,4.0
8.0,19.0,9.0,20.0,99.521568627451,4.0
0.0,1.0,2.0,7.0,9.032679738562091,5.0
0.0,0.0,2.0,1.0,8.368627450980393,5.0
0.0,7.0,2.0,13.0,6.6271241830065355,5.0
0.0,13.0,2.0,19.0,10.649673202614382,5.0
0.0,19.0,2.0,20.0,12.533333333333333,5.0
2.0,4.0,3.0,5.0,3.388235294117647,5.0
2.0,9.0,3.0,12.0,3.388235294117647,5.0
2.0,13.0,4.0,15.0,465.80196078431374,5.0
4.0,14.0,5.0,15.0,2.032941176470588,5.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,0.0,5.0
9.0,14.0,10.0,20.0,0.0,5.0
