l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
1.0,8.0,2.0,12.0,800.2274509803923,2.0
1.0,4.0,2.0,8.0,581.6980392156862,2.0
2.0,7.0,4.0,9.0,1292.2529411764708,1.0
4.0,7.0,6.0,9.0,1780.569607843137,1.0
6.0,7.0,8.0,9.0,2095.271568627451,1.0
2.0,5.0,4.0,7.0,1633.8509803921568,1.0
4.0,5.0,6.0,7.0,1884.0872549019605,1.0
6.0,5.0,8.0,7.0,1956.926470588236,1.0
2.0,4.0,4.0,5.0,1430.7803921568627,1.0
4.0,4.0,6.0,5.0,1407.9,1.0
6.0,4.0,8.0,5.0,1522.2333333333331,1.0
2.0,9.0,4.0,11.0,1761.4117647058827,1.0
4.0,9.0,6.0,11.0,2097.2656862745107,1.0
6.0,9.0,8.0,11.0,2019.8049019607847,1.0
2.0,11.0,4.0,13.0,1659.787254901961,1.0
4.0,11.0,6.0,13.0,2286.6715686274515,1.0
6.0,11.0,8.0,13.0,1990.209803921569,1.0
2.0,13.0,4.0,15.0,1704.283333333333,1.0
4.0,13.0,6.0,15.0,2203.1705882352944,1.0
6.0,13.0,8.0,15.0,1668.7294117647054,1.0
2.0,15.0,4.0,17.0,1843.4176470588238,1.0
4.0,15.0,6.0,17.0,1198.7382352941174,1.0
6.0,15.0,8.0,17.0,1318.6656862745094,1.0
1.0,0.0,2.0,3.0,546.6496732026144,2.0
9.0,1.0,10.0,5.0,507.4343137254902,2.0
9.0,0.0,10.0,1.0,544.0549019607843,2.0
-0.0,14.0,1.0,16.0,443.46862745098036,2.0
1.0,13.0,2.0,17.0,1182.772549019608,2.0
1.0,17.0,2.0,19.0,1022.4588235294118,2.0
2.0,17.0,4.0,19.0,1081.0392156862745,2.0
4.0,17.0,6.0,19.0,1227.6078431372548,2.0
6.0,17.0,8.0,19.0,1432.7970588235294,2.0
2.0,19.0,4.0,20.0,936.0235294117647,2.0
4.0,19.0,6.0,20.0,1015.5254901960783,2.0
6.0,19.0,8.0,20.0,1140.7549019607845,2.0
2.0,2.0,4.0,4.0,1000.9303921568628,2.0
4.0,2.0,6.0,4.0,1276.9450980392155,2.0
6.0,2.0,8.0,4.0,1324.7450980392155,2.0
2.0,0.0,4.0,2.0,674.6549019607844,2.0
4.0,0.0,6.0,2.0,535.5431372549019,2.0
6.0,0.0,8.0,2.0,1098.0715686274507,2.0
8.0,4.0,9.0,8.0,1326.3794117647058,2.0
8.0,0.0,9.0,4.0,1334.9627450980392,2.0
8.0,8.0,9.0,12.0,982.5411764705882,2.0
8.0,12.0,9.0,16.0,1025.0705882352943,2.0
8.0,16.0,9.0,20.0,1110.594117647059,2.0
9.0,6.0,10.0,10.0,301.128431372549,4.0
9.0,5.0,10.0,6.0,478.46274509803925,4.0
9.0,10.0,10.0,14.0,260.1166666666667,4.0
9.0,14.0,10.0,18.0,335.24117647058824,4.0
9.0,18.0,10.0,20.0,519.2764705882353,4.0
0.0,6.0,1.0,8.0,170.9862745098039,4.0
0.0,8.0,1.0,12.0,242.8156862745098,4.0
0.0,12.0,1.0,14.0,331.43333333333334,4.0
1.0,12.0,2.0,13.0,395.7352941176471,4.0
0.0,16.0,1.0,20.0,442.9549019607843,4.0
1.0,19.0,2.0,20.0,245.35686274509808,4.0
0.0,1.0,1.0,5.0,193.62941176470588,4.0
0.0,0.0,1.0,1.0,323.6,4.0
1.0,3.0,2.0,4.0,245.20588235294116,4.0
-0.0,5.0,1.0,6.0,10.16470588235294,5.0
