l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
1.0,6.0,2.0,10.0,604.3480392156863,2.0
4.0,3.0,6.0,4.0,1997.7254901960785,1.0
2.0,6.0,4.0,8.0,1512.136274509804,1.0
4.0,6.0,6.0,8.0,1953.9676470588236,1.0
6.0,6.0,8.0,8.0,2069.8774509803925,1.0
2.0,4.0,4.0,6.0,1460.2666666666667,1.0
4.0,4.0,6.0,6.0,1949.5019607843133,1.0
6.0,4.0,8.0,6.0,2028.537254901961,1.0
2.0,8.0,4.0,10.0,1781.4862745098044,1.0
4.0,8.0,6.0,10.0,2252.3088235294117,1.0
6.0,8.0,8.0,10.0,2068.057843137255,1.0
2.0,10.0,4.0,12.0,1168.2529411764706,1.0
4.0,10.0,6.0,12.0,1995.7568627450974,1.0
6.0,10.0,8.0,12.0,1987.285294117647,1.0
2.0,12.0,4.0,14.0,1204.1166666666666,1.0
4.0,12.0,6.0,14.0,1921.1588235294118,1.0
6.0,12.0,8.0,14.0,2016.0686274509806,1.0
5.0,1.0,6.0,3.0,1365.2843137254902,2.0
5.0,0.0,6.0,1.0,341.078431372549,2.0
8.0,4.0,10.0,8.0,949.1245098039217,2.0
8.0,0.0,10.0,4.0,900.3200980392157,2.0
8.0,8.0,10.0,12.0,747.5553921568628,2.0
8.0,12.0,10.0,16.0,883.8441176470589,2.0
8.0,16.0,10.0,20.0,996.8470588235292,2.0
4.0,14.0,6.0,16.0,992.0235294117647,2.0
7.0,14.0,8.0,18.0,1615.9794117647054,2.0
7.0,18.0,8.0,20.0,783.913725490196,2.0
2.0,2.0,3.0,4.0,1095.9960784313728,2.0
3.0,1.0,4.0,4.0,1064.5777777777778,2.0
4.0,1.0,5.0,3.0,1276.3647058823528,2.0
6.0,0.0,8.0,4.0,1193.4299019607845,2.0
6.0,14.0,7.0,17.0,1445.992156862745,2.0
1.0,13.0,2.0,15.0,555.3901960784314,2.0
2.0,14.0,3.0,15.0,631.3176470588235,2.0
0.0,8.0,1.0,10.0,103.30588235294115,4.0
0.0,10.0,1.0,14.0,118.65686274509804,4.0
0.0,14.0,1.0,16.0,102.66666666666669,4.0
1.0,10.0,2.0,13.0,278.04836601307187,4.0
1.0,15.0,3.0,16.0,397.5450980392157,4.0
3.0,14.0,4.0,16.0,72.27254901960784,4.0
1.0,16.0,2.0,17.0,81.87647058823529,4.0
4.0,16.0,5.0,18.0,161.76078431372548,4.0
5.0,16.0,6.0,18.0,471.52941176470597,4.0
5.0,18.0,6.0,19.0,35.384313725490195,4.0
6.0,17.0,7.0,20.0,40.82315592903829,4.0
1.0,2.0,2.0,6.0,219.72745098039212,4.0
2.0,0.0,3.0,2.0,110.16013071895424,4.0
3.0,0.0,5.0,1.0,173.81372549019608,4.0
0.0,16.0,1.0,20.0,0.6205882352941176,5.0
1.0,17.0,2.0,20.0,5.08235294117647,5.0
2.0,16.0,4.0,20.0,0.4970588235294117,5.0
4.0,18.0,5.0,20.0,0.0,5.0
5.0,19.0,6.0,20.0,1.6941176470588235,5.0
0.0,4.0,1.0,8.0,37.941176470588225,5.0
0.0,0.0,1.0,4.0,0.0,5.0
1.0,0.0,2.0,2.0,5.08235294117647,5.0
