l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,4.0,1.0,462.5823529411765,2.0
2.0,1.0,3.0,5.0,2062.1558823529413,1.0
3.0,1.0,7.0,5.0,2448.025245098039,1.0
7.0,1.0,8.0,5.0,1656.386274509804,1.0
2.0,7.0,4.0,8.0,2329.578431372549,1.0
4.0,7.0,7.0,11.0,2492.93137254902,1.0
2.0,5.0,6.0,7.0,2276.133823529412,2.0
6.0,5.0,7.0,7.0,2111.496078431373,2.0
7.0,5.0,8.0,6.0,1359.61568627451,2.0
7.0,6.0,8.0,12.0,1356.6366013071895,2.0
7.0,12.0,8.0,13.0,1297.149019607843,2.0
1.0,12.0,2.0,14.0,405.021568627451,2.0
2.0,8.0,3.0,14.0,1838.9111111111115,2.0
3.0,8.0,4.0,13.0,2259.4015686274515,2.0
4.0,11.0,7.0,13.0,1968.156862745098,2.0
4.0,0.0,5.0,1.0,181.79607843137256,4.0
5.0,0.0,7.0,1.0,145.5921568627451,4.0
7.0,0.0,8.0,1.0,240.8588235294117,4.0
9.0,0.0,10.0,6.0,383.5006535947712,4.0
9.0,6.0,10.0,14.0,247.46225490196082,4.0
9.0,14.0,10.0,20.0,712.4,4.0
3.0,13.0,6.0,14.0,93.72418300653595,4.0
7.0,13.0,8.0,18.0,93.54852941176468,4.0
8.0,0.0,9.0,6.0,281.4901960784314,4.0
8.0,6.0,9.0,12.0,379.8908496732026,4.0
8.0,12.0,9.0,18.0,1023.696732026144,4.0
8.0,18.0,9.0,19.0,72.3529411764706,4.0
6.0,13.0,7.0,15.0,95.38935574229693,4.0
1.0,6.0,2.0,12.0,498.3908496732026,4.0
1.0,0.0,2.0,6.0,264.3326797385621,4.0
0.0,2.0,1.0,10.0,0.0,5.0
0.0,0.0,1.0,2.0,0.0,5.0
0.0,10.0,1.0,18.0,0.0,5.0
0.0,18.0,1.0,20.0,0.0,5.0
3.0,14.0,5.0,20.0,0.0,5.0
1.0,14.0,3.0,20.0,0.0,5.0
5.0,14.0,6.0,18.0,0.0,5.0
5.0,18.0,6.0,20.0,0.0,5.0
6.0,15.0,7.0,20.0,1.4521008403361344,5.0
7.0,18.0,8.0,20.0,1.2705882352941176,5.0
8.0,19.0,9.0,20.0,1.1294117647058823,5.0
