l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
1.0,0.0,2.0,2.0,274.59411764705885,2.0
2.0,1.0,3.0,5.0,1800.0480392156867,1.0
3.0,1.0,7.0,5.0,2353.907352941177,1.0
7.0,1.0,8.0,5.0,1744.492156862745,1.0
2.0,0.0,3.0,1.0,2104.623529411765,1.0
3.0,0.0,7.0,1.0,2223.8696078431367,1.0
7.0,0.0,8.0,1.0,1199.549019607843,1.0
4.0,7.0,7.0,8.0,2290.9895424836604,1.0
4.0,8.0,7.0,12.0,2401.58137254902,1.0
4.0,12.0,7.0,13.0,2030.7803921568632,1.0
2.0,13.0,3.0,17.0,2287.226470588236,1.0
3.0,13.0,7.0,17.0,2059.4877450980393,1.0
7.0,13.0,8.0,17.0,1141.556862745098,1.0
2.0,17.0,3.0,20.0,2175.1437908496728,1.0
3.0,17.0,7.0,20.0,2306.146405228759,1.0
7.0,17.0,8.0,20.0,1243.1973856209152,1.0
8.0,3.0,9.0,6.0,920.0013071895424,2.0
1.0,12.0,2.0,18.0,541.213725490196,2.0
1.0,18.0,2.0,20.0,386.68823529411765,2.0
1.0,8.0,2.0,11.0,444.71372549019605,2.0
2.0,5.0,4.0,6.0,1438.4176470588231,2.0
2.0,6.0,4.0,12.0,2071.988562091504,2.0
2.0,12.0,4.0,13.0,2236.435294117648,2.0
7.0,5.0,8.0,6.0,1736.4274509803922,2.0
7.0,6.0,8.0,12.0,1411.8928104575166,2.0
7.0,12.0,8.0,13.0,1023.7137254901961,2.0
4.0,5.0,7.0,7.0,1709.2503267973855,2.0
9.0,3.0,10.0,5.0,330.2235294117647,4.0
9.0,5.0,10.0,13.0,211.45147058823528,4.0
9.0,13.0,10.0,15.0,233.40980392156865,4.0
8.0,6.0,9.0,10.0,500.48627450980393,4.0
8.0,10.0,9.0,16.0,501.5130718954248,4.0
8.0,16.0,9.0,20.0,575.8568627450983,4.0
8.0,0.0,9.0,3.0,69.88264342774147,4.0
9.0,2.0,10.0,3.0,27.058823529411768,4.0
1.0,2.0,2.0,8.0,194.96078431372544,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,4.6004901960784315,5.0
0.0,14.0,1.0,20.0,0.4797385620915033,5.0
1.0,11.0,2.0,12.0,5.08235294117647,5.0
9.0,15.0,10.0,20.0,1.016470588235294,5.0
9.0,0.0,10.0,2.0,1.016470588235294,5.0
