l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,6.0,3.0,7.0,236.81176470588238,2.0
3.0,6.0,7.0,7.0,494.15,2.0
7.0,6.0,8.0,7.0,568.5137254901962,2.0
2.0,7.0,3.0,8.0,1748.9490196078434,1.0
3.0,7.0,7.0,8.0,2489.2343137254898,1.0
7.0,7.0,8.0,8.0,2115.227450980392,1.0
2.0,12.0,6.0,16.0,2400.9870098039223,1.0
6.0,12.0,7.0,16.0,2099.871568627451,1.0
2.0,16.0,6.0,18.0,2296.5970588235296,1.0
6.0,16.0,7.0,18.0,2067.3196078431374,1.0
1.0,8.0,2.0,14.0,778.7248366013072,2.0
1.0,14.0,2.0,20.0,668.3045751633988,2.0
7.0,12.0,8.0,18.0,803.2071895424838,2.0
7.0,18.0,8.0,20.0,1078.9960784313728,2.0
8.0,19.0,9.0,20.0,232.243137254902,2.0
2.0,18.0,6.0,20.0,1739.718137254902,2.0
6.0,18.0,7.0,20.0,1380.8607843137256,2.0
8.0,0.0,9.0,2.0,222.72745098039212,2.0
2.0,0.0,3.0,2.0,647.6019607843136,1.0
3.0,0.0,7.0,2.0,1713.825490196078,1.0
7.0,0.0,8.0,2.0,2046.2941176470588,1.0
2.0,8.0,6.0,12.0,1439.4110294117645,4.0
6.0,8.0,7.0,12.0,1054.1627450980393,4.0
7.0,8.0,8.0,9.0,83.88627450980394,4.0
0.0,2.0,1.0,10.0,0.2534313725490196,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,2.0,2.0,8.0,16.48169934640523,5.0
1.0,0.0,2.0,2.0,0.0,5.0
3.0,2.0,5.0,6.0,0.0,5.0
2.0,2.0,3.0,6.0,0.0,5.0
9.0,2.0,10.0,10.0,0.0,5.0
9.0,0.0,10.0,2.0,0.0,5.0
7.0,9.0,8.0,10.0,1.2705882352941176,5.0
5.0,2.0,7.0,6.0,0.0,5.0
7.0,2.0,8.0,6.0,0.6029411764705882,5.0
8.0,4.0,9.0,10.0,13.339869281045752,5.0
8.0,2.0,9.0,4.0,0.2352941176470588,5.0
0.0,10.0,1.0,18.0,44.084803921568636,5.0
0.0,18.0,1.0,20.0,0.0,5.0
7.0,10.0,8.0,12.0,1.2705882352941176,5.0
9.0,10.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
8.0,10.0,9.0,16.0,146.9339869281046,5.0
8.0,16.0,9.0,19.0,153.55816993464052,5.0
