l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
4.0,0.0,6.0,1.0,2044.6960784313726,1.0
2.0,4.0,3.0,8.0,1556.5745098039215,1.0
3.0,4.0,7.0,8.0,2512.002205882353,1.0
7.0,4.0,8.0,8.0,2220.771568627451,1.0
2.0,2.0,3.0,4.0,2149.437254901961,1.0
3.0,2.0,7.0,4.0,2352.519607843137,1.0
7.0,2.0,8.0,4.0,1518.1941176470586,1.0
2.0,8.0,6.0,12.0,2188.0156862745102,2.0
6.0,8.0,7.0,12.0,1978.0764705882355,2.0
7.0,9.0,8.0,15.0,1032.6816993464051,2.0
1.0,16.0,2.0,20.0,933.5960784313727,2.0
2.0,12.0,6.0,16.0,2347.0772058823527,2.0
6.0,12.0,7.0,16.0,2117.3901960784315,2.0
2.0,16.0,6.0,20.0,2216.9955882352947,2.0
6.0,16.0,7.0,20.0,1819.9705882352946,2.0
6.0,0.0,7.0,1.0,1616.6117647058825,2.0
1.0,0.0,2.0,4.0,124.96666666666668,4.0
2.0,0.0,3.0,2.0,1551.2509803921566,4.0
3.0,0.0,7.0,2.0,737.8671568627451,4.0
7.0,0.0,8.0,2.0,372.6294117647059,4.0
1.0,7.0,2.0,8.0,15.525490196078431,4.0
1.0,8.0,2.0,14.0,236.12745098039213,4.0
1.0,14.0,2.0,16.0,365.25294117647064,4.0
7.0,15.0,8.0,20.0,35.91794117647059,4.0
8.0,4.0,9.0,10.0,83.72549019607844,4.0
8.0,3.0,9.0,4.0,37.59215686274511,4.0
7.0,8.0,8.0,9.0,76.2828431372549,4.0
8.0,0.0,9.0,3.0,1.1294117647058823,5.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,0.0,5.0
9.0,14.0,10.0,20.0,0.0,5.0
8.0,10.0,9.0,16.0,21.758823529411764,5.0
8.0,16.0,9.0,20.0,4.662745098039214,5.0
0.0,0.0,1.0,6.0,0.2254901960784313,5.0
0.0,6.0,1.0,14.0,0.6676470588235295,5.0
0.0,14.0,1.0,20.0,12.418954248366013,5.0
1.0,4.0,2.0,7.0,5.08235294117647,5.0
