l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
4.0,3.0,6.0,4.0,1112.5431372549021,2.0
6.0,3.0,8.0,4.0,1851.5176470588235,1.0
3.0,7.0,7.0,8.0,2341.050980392157,1.0
3.0,8.0,7.0,12.0,2435.79705882353,1.0
3.0,12.0,7.0,13.0,2067.5696078431374,1.0
2.0,12.0,3.0,13.0,2062.490196078432,1.0
6.0,2.0,8.0,3.0,506.53137254901964,2.0
8.0,2.0,9.0,7.0,913.0392156862744,2.0
2.0,6.0,3.0,12.0,1651.9287581699343,2.0
3.0,5.0,7.0,7.0,1677.5004901960785,2.0
7.0,4.0,8.0,5.0,1127.1607843137253,2.0
7.0,5.0,8.0,11.0,1672.7640522875818,2.0
7.0,11.0,8.0,13.0,1398.4176470588236,2.0
1.0,12.0,2.0,15.0,434.4967320261438,2.0
2.0,13.0,4.0,14.0,1309.8941176470587,2.0
8.0,7.0,9.0,13.0,551.5313725490196,4.0
8.0,16.0,9.0,17.0,19.82570806100217,4.0
1.0,15.0,2.0,17.0,84.11666666666666,4.0
2.0,14.0,4.0,17.0,901.9372549019607,4.0
4.0,13.0,6.0,16.0,1022.9888888888887,4.0
6.0,13.0,8.0,16.0,997.0986928104574,4.0
8.0,13.0,10.0,16.0,842.9496732026145,4.0
2.0,3.0,4.0,4.0,234.46078431372555,4.0
1.0,6.0,2.0,12.0,414.13986928104583,4.0
1.0,4.0,2.0,6.0,80.18823529411766,4.0
2.0,4.0,3.0,6.0,205.1464052287582,4.0
3.0,4.0,7.0,5.0,1116.4313725490197,4.0
0.0,2.0,1.0,10.0,0.7107843137254901,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,2.0,4.0,5.08235294117647,5.0
3.0,0.0,5.0,3.0,0.02941176470588235,5.0
2.0,0.0,3.0,3.0,0.0,5.0
5.0,0.0,6.0,3.0,1.6941176470588235,5.0
9.0,2.0,10.0,10.0,195.05343137254903,5.0
9.0,0.0,10.0,2.0,0.0,5.0
6.0,0.0,8.0,2.0,0.014705882352941175,5.0
8.0,0.0,9.0,2.0,0.6666666666666666,5.0
0.0,10.0,1.0,18.0,0.8289215686274508,5.0
0.0,18.0,1.0,20.0,0.0,5.0
2.0,17.0,4.0,20.0,0.0,5.0
1.0,17.0,2.0,20.0,0.0,5.0
4.0,16.0,5.0,20.0,0.8137254901960782,5.0
9.0,10.0,10.0,13.0,1.016470588235294,5.0
5.0,16.0,7.0,20.0,0.0,5.0
7.0,16.0,8.0,20.0,0.7009803921568628,5.0
8.0,17.0,9.0,20.0,1.1294117647058823,5.0
9.0,16.0,10.0,20.0,1.016470588235294,5.0
