l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,8.0,6.0,11.0,2520.5211328976034,1.0
3.0,13.0,7.0,15.0,2436.359803921569,1.0
2.0,17.0,3.0,20.0,2221.8026143790853,1.0
3.0,17.0,7.0,20.0,2540.573202614379,1.0
7.0,17.0,8.0,20.0,1437.224836601307,1.0
4.0,6.0,6.0,8.0,2218.1735294117652,2.0
6.0,6.0,7.0,12.0,2298.139215686275,2.0
6.0,12.0,7.0,13.0,2432.792156862745,2.0
3.0,7.0,4.0,8.0,2370.2156862745096,2.0
7.0,6.0,8.0,8.0,1731.5392156862745,2.0
7.0,8.0,8.0,14.0,1996.1235294117648,2.0
7.0,14.0,8.0,17.0,1960.6692810457519,2.0
2.0,0.0,3.0,4.0,1925.5705882352938,1.0
3.0,0.0,7.0,4.0,2325.045098039216,1.0
7.0,0.0,8.0,4.0,1840.790196078432,1.0
2.0,4.0,3.0,6.0,1327.1470588235293,4.0
2.0,6.0,3.0,12.0,1215.9751633986928,4.0
2.0,12.0,3.0,14.0,1000.8117647058824,4.0
3.0,4.0,4.0,7.0,344.9287581699346,4.0
4.0,5.0,5.0,6.0,1230.407843137255,4.0
5.0,5.0,7.0,6.0,1081.7784313725488,4.0
7.0,5.0,8.0,6.0,783.3529411764705,4.0
3.0,11.0,6.0,13.0,868.1294117647058,4.0
3.0,15.0,7.0,17.0,1588.1245098039215,4.0
2.0,14.0,3.0,17.0,342.96568627450984,4.0
8.0,0.0,10.0,6.0,18.48496732026144,5.0
8.0,6.0,10.0,14.0,136.21348039215684,5.0
8.0,14.0,10.0,20.0,104.55588235294118,5.0
4.0,4.0,5.0,5.0,868.7921568627452,5.0
5.0,4.0,7.0,5.0,857.092156862745,5.0
7.0,4.0,8.0,5.0,780.2392156862745,5.0
0.0,1.0,2.0,7.0,544.5483660130718,5.0
0.0,0.0,2.0,1.0,189.66666666666669,5.0
0.0,7.0,2.0,13.0,225.906862745098,5.0
0.0,13.0,2.0,19.0,276.7222222222222,5.0
0.0,19.0,2.0,20.0,202.078431372549,5.0
