l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,2.0,3.0,3.0,1112.141176470588,2.0
2.0,4.0,3.0,6.0,1092.7333333333333,2.0
2.0,8.0,3.0,14.0,1340.8111111111114,2.0
6.0,17.0,8.0,20.0,1654.3993464052285,1.0
7.0,0.0,8.0,4.0,1935.5529411764705,1.0
7.0,4.0,8.0,10.0,2157.907189542484,1.0
7.0,10.0,8.0,14.0,2098.3901960784315,1.0
2.0,6.0,3.0,8.0,1288.9450980392155,1.0
3.0,2.0,6.0,6.0,1701.995751633987,1.0
3.0,6.0,6.0,10.0,2153.9895424836604,1.0
3.0,10.0,6.0,14.0,2136.257189542484,1.0
6.0,1.0,7.0,4.0,1565.3150326797384,1.0
6.0,4.0,7.0,10.0,2215.7143790849677,1.0
6.0,10.0,7.0,14.0,2361.259803921569,1.0
6.0,14.0,7.0,15.0,1040.592156862745,2.0
8.0,14.0,9.0,18.0,870.7284313725493,2.0
7.0,14.0,8.0,17.0,1801.1934640522877,2.0
8.0,0.0,9.0,4.0,692.6323529411766,4.0
8.0,4.0,9.0,10.0,521.0032679738562,4.0
8.0,10.0,9.0,14.0,566.9892156862745,4.0
9.0,0.0,10.0,6.0,277.3692810457517,4.0
9.0,6.0,10.0,14.0,132.21666666666667,4.0
9.0,14.0,10.0,20.0,344.7941176470588,4.0
8.0,18.0,9.0,20.0,82.89455337690632,4.0
2.0,14.0,6.0,17.0,775.2189542483659,4.0
6.0,15.0,7.0,17.0,140.28627450980392,4.0
2.0,17.0,6.0,20.0,1128.361111111111,4.0
2.0,0.0,6.0,2.0,1281.8632352941174,4.0
6.0,0.0,7.0,1.0,201.90588235294112,4.0
0.0,4.0,2.0,10.0,20.807189542483663,5.0
0.0,0.0,2.0,4.0,0.6911764705882353,5.0
2.0,3.0,3.0,4.0,3.388235294117647,5.0
0.0,10.0,2.0,16.0,21.630718954248366,5.0
0.0,16.0,2.0,20.0,0.6225490196078431,5.0
