l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,18.0,7.0,20.0,2286.123529411765,1.0
7.0,18.0,8.0,20.0,1212.3392156862747,1.0
3.0,0.0,4.0,1.0,2077.141176470588,1.0
3.0,7.0,7.0,9.0,2282.48137254902,1.0
2.0,3.0,6.0,7.0,2176.848529411765,1.0
2.0,1.0,6.0,3.0,2049.6372549019607,1.0
2.0,10.0,6.0,13.0,2103.466993464053,1.0
3.0,13.0,7.0,17.0,2216.113480392157,1.0
1.0,0.0,2.0,3.0,836.5163398692813,2.0
2.0,0.0,3.0,1.0,2181.4745098039216,2.0
4.0,0.0,5.0,1.0,1730.1764705882354,2.0
5.0,0.0,7.0,1.0,1679.6999999999996,2.0
7.0,0.0,8.0,1.0,879.3254901960785,2.0
7.0,2.0,8.0,7.0,1448.1105882352942,2.0
7.0,7.0,8.0,13.0,1167.170588235294,2.0
7.0,13.0,8.0,18.0,1219.1388235294119,2.0
1.0,16.0,2.0,20.0,870.921568627451,2.0
1.0,13.0,2.0,14.0,804.3882352941176,2.0
2.0,13.0,3.0,19.0,1737.3294117647058,2.0
2.0,19.0,3.0,20.0,2199.16862745098,2.0
3.0,17.0,7.0,18.0,1646.5166666666667,2.0
1.0,7.0,2.0,12.0,778.201568627451,2.0
2.0,7.0,3.0,10.0,1795.5150326797384,2.0
3.0,9.0,6.0,10.0,1966.317647058824,2.0
6.0,9.0,7.0,13.0,1769.9735294117647,2.0
6.0,1.0,7.0,7.0,1983.6673202614386,2.0
8.0,12.0,9.0,18.0,479.66797385620913,4.0
8.0,18.0,9.0,20.0,480.88823529411764,4.0
8.0,6.0,9.0,12.0,181.9437908496732,5.0
8.0,0.0,9.0,6.0,306.11633986928103,5.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,0.007352941176470587,5.0
9.0,14.0,10.0,20.0,24.243137254901963,5.0
7.0,1.0,8.0,2.0,1.2705882352941176,5.0
0.0,0.0,1.0,6.0,152.08300653594767,5.0
0.0,6.0,1.0,14.0,217.2,5.0
0.0,14.0,1.0,20.0,283.18823529411765,5.0
1.0,3.0,2.0,7.0,5.08235294117647,5.0
1.0,12.0,2.0,13.0,5.08235294117647,5.0
1.0,14.0,2.0,16.0,5.08235294117647,5.0
