l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,9.0,3.0,10.0,499.9607843137255,2.0
5.0,0.0,7.0,1.0,2256.2039215686277,1.0
7.0,0.0,8.0,1.0,2375.3490196078437,1.0
4.0,2.0,7.0,4.0,2297.056209150327,1.0
3.0,9.0,7.0,11.0,2413.152941176471,1.0
2.0,15.0,3.0,19.0,1045.992156862745,1.0
3.0,15.0,7.0,19.0,2382.5406862745103,1.0
7.0,15.0,8.0,19.0,2428.0215686274514,1.0
2.0,19.0,3.0,20.0,899.7137254901961,1.0
3.0,19.0,7.0,20.0,2204.3176470588237,1.0
7.0,19.0,8.0,20.0,2374.960784313725,1.0
2.0,0.0,4.0,4.0,1288.1333333333332,2.0
3.0,11.0,4.0,13.0,1909.0784313725487,2.0
6.0,11.0,7.0,15.0,1866.686274509804,2.0
3.0,5.0,7.0,9.0,1791.4110294117645,2.0
3.0,4.0,7.0,5.0,1868.7676470588237,2.0
8.0,1.0,9.0,7.0,780.375816993464,2.0
8.0,0.0,9.0,1.0,301.0392156862745,2.0
8.0,7.0,9.0,13.0,1008.9098039215686,2.0
8.0,13.0,9.0,19.0,513.5908496732026,2.0
8.0,19.0,9.0,20.0,262.77647058823527,2.0
4.0,11.0,6.0,14.0,1871.6163398692813,2.0
5.0,1.0,7.0,2.0,1749.0450980392154,2.0
7.0,1.0,8.0,5.0,2264.9196078431382,2.0
7.0,5.0,8.0,11.0,2147.9267973856213,2.0
7.0,11.0,8.0,15.0,2089.476470588236,2.0
1.0,10.0,3.0,13.0,309.57516339869284,4.0
4.0,14.0,6.0,15.0,197.83594771241832,4.0
2.0,13.0,4.0,15.0,345.74705882352936,4.0
1.0,4.0,2.0,8.0,96.7906862745098,4.0
2.0,4.0,3.0,9.0,140.82169934640518,4.0
4.0,0.0,5.0,2.0,265.0752941176471,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,2.1019607843137256,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,4.0,5.08235294117647,5.0
1.0,8.0,2.0,10.0,5.08235294117647,5.0
1.0,13.0,2.0,19.0,3.1607843137254896,5.0
1.0,19.0,2.0,20.0,0.0,5.0
9.0,0.0,10.0,6.0,1.2745098039215683,5.0
9.0,6.0,10.0,14.0,39.6186274509804,5.0
9.0,14.0,10.0,20.0,0.0,5.0
