l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,2.0,3.0,6.0,839.5490196078433,2.0
2.0,0.0,3.0,2.0,884.2568627450979,2.0
2.0,12.0,3.0,16.0,660.6852941176471,2.0
2.0,16.0,3.0,20.0,1184.6431372549018,2.0
3.0,4.0,4.0,6.0,1387.6156862745095,1.0
4.0,4.0,6.0,6.0,1680.1313725490195,1.0
6.0,4.0,8.0,6.0,2101.93137254902,1.0
3.0,2.0,4.0,4.0,1828.9176470588238,1.0
4.0,2.0,6.0,4.0,2319.609803921569,1.0
6.0,2.0,8.0,4.0,2266.3882352941173,1.0
3.0,0.0,4.0,2.0,2049.519607843137,1.0
4.0,0.0,6.0,2.0,2478.450980392157,1.0
6.0,0.0,8.0,2.0,2251.896078431373,1.0
3.0,9.0,4.0,11.0,1263.5647058823527,1.0
4.0,9.0,6.0,11.0,2110.2078431372547,1.0
6.0,9.0,8.0,11.0,2273.972549019608,1.0
3.0,11.0,4.0,13.0,1853.2470588235287,1.0
4.0,11.0,6.0,13.0,2253.6735294117652,1.0
6.0,11.0,8.0,13.0,2321.2990196078435,1.0
3.0,13.0,4.0,15.0,1946.8098039215686,1.0
4.0,13.0,6.0,15.0,2187.742156862745,1.0
6.0,13.0,8.0,15.0,2332.792156862745,1.0
3.0,15.0,4.0,17.0,1433.3843137254905,1.0
4.0,15.0,6.0,17.0,1600.6313725490195,1.0
6.0,15.0,8.0,17.0,1945.450980392157,1.0
3.0,17.0,4.0,19.0,1708.794117647059,1.0
4.0,17.0,6.0,19.0,2065.1980392156865,1.0
6.0,17.0,8.0,19.0,2166.8049019607847,1.0
3.0,19.0,4.0,20.0,2152.596078431373,1.0
4.0,19.0,6.0,20.0,2337.3607843137256,1.0
6.0,19.0,8.0,20.0,2134.747058823529,1.0
8.0,4.0,9.0,8.0,1072.8823529411766,2.0
8.0,0.0,9.0,4.0,853.0617647058823,2.0
8.0,8.0,9.0,12.0,1072.3696078431374,2.0
8.0,12.0,9.0,16.0,939.7617647058825,2.0
8.0,16.0,9.0,20.0,745.0294117647059,2.0
3.0,8.0,4.0,9.0,838.4627450980392,2.0
4.0,6.0,5.0,9.0,1349.5294117647059,2.0
5.0,6.0,7.0,9.0,1614.5450980392154,2.0
7.0,6.0,8.0,9.0,1922.6549019607846,2.0
2.0,6.0,3.0,7.0,285.5529411764705,4.0
2.0,7.0,3.0,11.0,283.30784313725485,4.0
2.0,11.0,3.0,12.0,272.65882352941173,4.0
3.0,6.0,4.0,8.0,149.07401960784313,4.0
0.0,4.0,2.0,8.0,35.46519607843137,5.0
0.0,0.0,2.0,4.0,94.14019607843136,5.0
0.0,8.0,2.0,12.0,0.0,5.0
0.0,12.0,2.0,16.0,4.828431372549018,5.0
0.0,16.0,2.0,20.0,39.47107843137255,5.0
9.0,4.0,10.0,8.0,211.55686274509804,5.0
9.0,0.0,10.0,4.0,112.36176470588236,5.0
9.0,8.0,10.0,12.0,155.95,5.0
9.0,12.0,10.0,16.0,27.117647058823533,5.0
9.0,16.0,10.0,20.0,44.29411764705883,5.0
