l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,8.0,3.0,12.0,463.1598039215686,2.0
2.0,12.0,3.0,13.0,534.7411764705881,2.0
6.0,2.0,7.0,3.0,1979.8156862745104,1.0
3.0,8.0,4.0,9.0,1441.6549019607844,1.0
4.0,8.0,6.0,9.0,2030.9549019607846,1.0
6.0,8.0,8.0,9.0,2323.150980392157,1.0
3.0,9.0,4.0,11.0,1932.1901960784314,1.0
4.0,9.0,6.0,11.0,2407.8627450980393,1.0
6.0,9.0,8.0,11.0,2372.7637254901965,1.0
3.0,11.0,4.0,13.0,1857.462745098039,1.0
4.0,11.0,6.0,13.0,2276.046078431373,1.0
6.0,11.0,8.0,13.0,2357.4411764705883,1.0
2.0,18.0,4.0,20.0,1229.2019607843138,1.0
4.0,18.0,6.0,20.0,2057.8745098039217,1.0
6.0,18.0,8.0,20.0,2265.487254901961,1.0
2.0,0.0,3.0,2.0,382.73333333333335,2.0
3.0,0.0,5.0,2.0,1589.8470588235293,2.0
5.0,0.0,7.0,2.0,1681.105882352941,2.0
7.0,4.0,8.0,8.0,1642.7186274509804,2.0
7.0,0.0,8.0,4.0,1898.406862745098,2.0
3.0,13.0,5.0,15.0,1238.4137254901962,2.0
3.0,15.0,5.0,17.0,1052.742156862745,2.0
5.0,13.0,7.0,17.0,1487.0279411764707,2.0
7.0,13.0,8.0,17.0,1851.2617647058826,2.0
5.0,17.0,7.0,18.0,1155.229411764706,2.0
7.0,17.0,8.0,18.0,1674.9137254901962,2.0
3.0,7.0,5.0,8.0,874.3960784313725,2.0
5.0,6.0,6.0,8.0,1219.1882352941175,2.0
3.0,2.0,4.0,3.0,1168.6196078431376,2.0
4.0,3.0,6.0,5.0,1118.2029411764706,2.0
4.0,2.0,6.0,3.0,1273.9745098039216,2.0
6.0,4.0,7.0,8.0,1344.4980392156865,2.0
6.0,3.0,7.0,4.0,1727.9176470588231,2.0
8.0,4.0,9.0,8.0,1226.1107843137254,2.0
8.0,0.0,9.0,4.0,1062.8676470588236,2.0
8.0,8.0,9.0,12.0,1074.1921568627452,2.0
8.0,12.0,9.0,16.0,987.0882352941176,2.0
8.0,16.0,9.0,20.0,826.6568627450981,2.0
1.0,8.0,2.0,10.0,53.22549019607843,4.0
1.0,10.0,2.0,14.0,125.25686274509803,4.0
1.0,14.0,2.0,16.0,160.48431372549018,4.0
2.0,13.0,3.0,17.0,469.52450980392166,4.0
2.0,17.0,3.0,18.0,486.8509803921568,4.0
3.0,17.0,5.0,18.0,957.0058823529413,4.0
9.0,9.0,10.0,13.0,172.63725490196074,4.0
9.0,5.0,10.0,9.0,301.6205882352941,4.0
9.0,1.0,10.0,5.0,425.34607843137263,4.0
9.0,0.0,10.0,1.0,369.5294117647058,4.0
3.0,5.0,5.0,7.0,461.20686274509814,4.0
5.0,5.0,6.0,6.0,175.39803921568625,4.0
9.0,14.0,10.0,18.0,312.60882352941184,4.0
9.0,18.0,10.0,20.0,226.0196078431373,4.0
2.0,2.0,3.0,4.0,48.786274509803924,4.0
3.0,3.0,4.0,5.0,93.82843137254902,4.0
0.0,4.0,1.0,8.0,0.0,5.0
0.0,0.0,1.0,4.0,0.0,5.0
0.0,8.0,1.0,12.0,0.0,5.0
0.0,12.0,1.0,16.0,0.0,5.0
0.0,16.0,1.0,20.0,0.0,5.0
1.0,4.0,2.0,8.0,0.0,5.0
1.0,0.0,2.0,4.0,0.0,5.0
2.0,4.0,3.0,8.0,35.06666666666666,5.0
1.0,16.0,2.0,20.0,0.0,5.0
9.0,13.0,10.0,14.0,1.016470588235294,5.0
