l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,1.0,3.0,3.0,1910.1352941176472,1.0
3.0,1.0,5.0,3.0,2045.103921568628,1.0
5.0,1.0,7.0,3.0,2045.4480392156865,1.0
2.0,8.0,4.0,10.0,2050.400980392157,1.0
4.0,8.0,6.0,10.0,2094.180392156863,1.0
6.0,8.0,8.0,10.0,1753.7754901960784,1.0
2.0,6.0,4.0,8.0,1559.3009803921566,1.0
4.0,6.0,6.0,8.0,2238.2392156862747,1.0
6.0,6.0,8.0,8.0,2262.0333333333333,1.0
2.0,4.0,4.0,6.0,1860.0568627450987,1.0
4.0,4.0,6.0,6.0,2247.1617647058824,1.0
6.0,4.0,8.0,6.0,2004.8156862745102,1.0
2.0,10.0,4.0,12.0,2278.064705882353,1.0
4.0,10.0,6.0,12.0,2373.810784313725,1.0
6.0,10.0,8.0,12.0,1769.8107843137257,1.0
2.0,12.0,4.0,14.0,2318.337254901961,1.0
4.0,12.0,6.0,14.0,2239.1245098039217,1.0
6.0,12.0,8.0,14.0,1473.95,1.0
2.0,14.0,4.0,16.0,2378.7705882352952,1.0
4.0,14.0,6.0,16.0,2432.245098039216,1.0
6.0,14.0,8.0,16.0,1513.0892156862747,1.0
2.0,16.0,4.0,18.0,2338.375490196079,1.0
4.0,16.0,6.0,18.0,2499.996078431373,1.0
6.0,16.0,8.0,18.0,1515.6862745098038,1.0
1.0,0.0,2.0,3.0,807.2888888888889,2.0
3.0,0.0,5.0,1.0,1558.4372549019608,2.0
2.0,0.0,3.0,1.0,2061.749019607844,2.0
7.0,1.0,9.0,3.0,1050.7950980392156,2.0
2.0,3.0,4.0,4.0,1603.9980392156867,2.0
4.0,3.0,6.0,4.0,1768.8568627450982,2.0
6.0,3.0,8.0,4.0,1854.2137254901959,2.0
1.0,11.0,2.0,15.0,626.8715686274509,2.0
1.0,15.0,2.0,19.0,731.4029411764707,2.0
1.0,19.0,2.0,20.0,843.5450980392156,2.0
2.0,18.0,4.0,20.0,1884.4029411764707,2.0
4.0,18.0,6.0,19.0,1359.1607843137253,2.0
6.0,18.0,7.0,19.0,1162.9176470588236,2.0
9.0,5.0,10.0,9.0,305.4578431372549,4.0
9.0,1.0,10.0,5.0,426.3754901960783,4.0
9.0,0.0,10.0,1.0,433.6901960784313,4.0
8.0,3.0,9.0,6.0,643.5986928104576,4.0
8.0,6.0,9.0,10.0,590.0607843137255,4.0
8.0,10.0,9.0,13.0,573.3385620915033,4.0
4.0,19.0,6.0,20.0,1044.9411764705883,4.0
6.0,19.0,7.0,20.0,705.0352941176469,4.0
5.0,0.0,7.0,1.0,997.9196078431372,4.0
7.0,0.0,8.0,1.0,428.19999999999993,4.0
7.0,18.0,9.0,20.0,418.5176470588236,4.0
9.0,19.0,10.0,20.0,31.202745098039212,4.0
1.0,7.0,2.0,11.0,390.24313725490197,4.0
1.0,6.0,2.0,7.0,59.78823529411764,4.0
8.0,0.0,9.0,1.0,129.89237472766885,4.0
1.0,3.0,2.0,6.0,130.7323529411765,4.0
0.0,4.0,1.0,8.0,0.0,5.0
0.0,0.0,1.0,4.0,0.0,5.0
0.0,8.0,1.0,12.0,0.0,5.0
0.0,12.0,1.0,16.0,0.0,5.0
0.0,16.0,1.0,20.0,0.972549019607843,5.0
9.0,9.0,10.0,13.0,204.82058823529408,5.0
9.0,13.0,10.0,17.0,96.09803921568628,5.0
9.0,17.0,10.0,19.0,92.9,5.0
8.0,13.0,9.0,17.0,311.21568627450984,5.0
8.0,17.0,9.0,18.0,367.6156862745098,5.0
