l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,1.0,3.0,5.0,1113.0558823529414,1.0
3.0,1.0,7.0,5.0,2090.35637254902,1.0
7.0,1.0,8.0,5.0,2091.206862745098,1.0
2.0,0.0,3.0,1.0,1189.9686274509804,1.0
3.0,0.0,7.0,1.0,2119.5735294117653,1.0
7.0,0.0,8.0,1.0,1544.8117647058825,1.0
3.0,6.0,7.0,8.0,1715.3676470588236,1.0
7.0,6.0,8.0,8.0,2121.037254901961,1.0
3.0,8.0,7.0,12.0,2165.624019607843,1.0
7.0,8.0,8.0,12.0,2159.435294117647,1.0
3.0,12.0,7.0,14.0,2239.2495098039217,1.0
7.0,12.0,8.0,14.0,2159.237254901961,1.0
7.0,15.0,8.0,16.0,2169.5529411764705,1.0
8.0,3.0,9.0,9.0,607.1424836601308,2.0
8.0,1.0,9.0,3.0,798.4117647058824,2.0
2.0,5.0,3.0,6.0,960.58431372549,2.0
2.0,6.0,3.0,12.0,946.2235294117647,2.0
2.0,12.0,3.0,14.0,778.0254901960783,2.0
3.0,5.0,7.0,6.0,1679.876470588235,2.0
7.0,5.0,8.0,6.0,2024.580392156863,2.0
8.0,10.0,9.0,16.0,906.0045751633987,2.0
8.0,16.0,9.0,18.0,949.1980392156862,2.0
8.0,19.0,9.0,20.0,646.1803921568627,2.0
2.0,15.0,6.0,19.0,1675.6196078431376,2.0
6.0,15.0,7.0,19.0,1632.2372549019603,2.0
2.0,19.0,6.0,20.0,1851.1656862745097,2.0
6.0,19.0,7.0,20.0,1785.1098039215685,2.0
3.0,14.0,7.0,15.0,1262.2558823529412,2.0
7.0,14.0,8.0,15.0,1809.6745098039212,2.0
7.0,16.0,8.0,20.0,1643.4156862745097,2.0
1.0,13.0,2.0,14.0,243.1647058823529,4.0
2.0,14.0,3.0,15.0,222.7647058823529,4.0
0.0,14.0,2.0,20.0,651.9862745098038,4.0
0.0,0.0,1.0,4.0,380.836274509804,4.0
1.0,2.0,2.0,8.0,596.4882352941178,4.0
1.0,0.0,2.0,2.0,793.1607843137255,4.0
8.0,0.0,9.0,1.0,1.1294117647058823,5.0
9.0,0.0,10.0,6.0,379.9117647058823,5.0
9.0,6.0,10.0,14.0,196.375,5.0
9.0,14.0,10.0,20.0,458.3928104575164,5.0
8.0,18.0,9.0,19.0,1.1294117647058823,5.0
8.0,9.0,9.0,10.0,1.1294117647058823,5.0
0.0,4.0,1.0,5.0,281.2549019607843,5.0
0.0,5.0,1.0,13.0,190.79607843137254,5.0
0.0,13.0,1.0,14.0,226.35686274509808,5.0
1.0,8.0,2.0,13.0,5.08235294117647,5.0
