l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
6.0,0.0,8.0,2.0,2191.1686274509807,1.0
3.0,4.0,7.0,7.0,1830.075163398693,1.0
7.0,4.0,8.0,7.0,2100.1006535947713,1.0
3.0,7.0,7.0,11.0,1852.7115196078432,1.0
7.0,7.0,8.0,11.0,2102.810784313726,1.0
3.0,11.0,7.0,15.0,2100.526960784314,1.0
7.0,11.0,8.0,15.0,1777.6862745098038,1.0
4.0,16.0,5.0,19.0,2049.850980392157,1.0
5.0,16.0,7.0,19.0,2172.335294117647,1.0
7.0,16.0,8.0,19.0,2011.4575163398695,1.0
2.0,18.0,3.0,20.0,699.121568627451,2.0
1.0,15.0,3.0,17.0,890.8500000000001,2.0
2.0,3.0,3.0,6.0,356.8901960784314,2.0
2.0,6.0,3.0,12.0,706.7006535947713,2.0
2.0,12.0,3.0,15.0,973.7856209150326,2.0
2.0,1.0,3.0,3.0,454.31176470588235,2.0
8.0,1.0,9.0,7.0,1033.9013071895424,2.0
8.0,0.0,9.0,1.0,1070.7843137254902,2.0
8.0,7.0,9.0,13.0,1088.1849673202614,2.0
8.0,13.0,9.0,19.0,1253.080392156863,2.0
8.0,19.0,9.0,20.0,1123.3960784313726,2.0
4.0,19.0,5.0,20.0,2023.4901960784314,2.0
5.0,19.0,7.0,20.0,2087.8549019607844,2.0
7.0,19.0,8.0,20.0,1980.2313725490194,2.0
2.0,0.0,3.0,1.0,167.2653594771242,4.0
3.0,0.0,6.0,4.0,1248.3261437908498,4.0
6.0,2.0,8.0,4.0,1579.1284313725491,4.0
3.0,15.0,4.0,20.0,296.71647058823527,4.0
4.0,15.0,5.0,16.0,1318.5450980392156,4.0
5.0,15.0,7.0,16.0,1326.6803921568628,4.0
7.0,15.0,8.0,16.0,1263.9490196078434,4.0
1.0,17.0,3.0,18.0,511.44901960784307,4.0
1.0,9.0,2.0,15.0,560.5529411764705,4.0
9.0,14.0,10.0,20.0,34.960980392156856,4.0
9.0,0.0,10.0,6.0,32.00647058823529,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,14.952450980392154,5.0
0.0,14.0,1.0,20.0,84.79934640522876,5.0
1.0,3.0,2.0,9.0,31.65882352941176,5.0
1.0,0.0,2.0,3.0,70.27843137254902,5.0
1.0,18.0,2.0,20.0,5.08235294117647,5.0
9.0,6.0,10.0,14.0,237.92892156862743,5.0
