l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,4.0,3.0,1053.3941176470587,2.0
8.0,13.0,9.0,19.0,950.960130718954,2.0
8.0,19.0,9.0,20.0,1027.9333333333334,2.0
4.0,0.0,6.0,3.0,2018.115032679739,1.0
7.0,0.0,8.0,1.0,2116.1529411764704,1.0
4.0,7.0,5.0,10.0,2121.160784313726,1.0
5.0,7.0,7.0,10.0,2430.056209150327,1.0
7.0,7.0,8.0,10.0,1877.7189542483661,1.0
4.0,10.0,5.0,16.0,1813.77908496732,1.0
5.0,10.0,7.0,16.0,2146.4101307189544,1.0
7.0,10.0,8.0,16.0,2065.4980392156867,1.0
4.0,16.0,5.0,20.0,1652.5137254901958,1.0
5.0,16.0,7.0,20.0,2074.4024509803926,1.0
7.0,16.0,8.0,20.0,2135.758823529412,1.0
6.0,0.0,7.0,5.0,1441.6392156862744,2.0
9.0,4.0,10.0,6.0,516.2196078431373,2.0
2.0,8.0,3.0,9.0,1214.0549019607845,2.0
2.0,9.0,3.0,15.0,1223.156209150327,2.0
2.0,15.0,3.0,16.0,849.1372549019608,2.0
3.0,6.0,4.0,10.0,1454.4794117647061,2.0
3.0,10.0,4.0,16.0,1670.7679738562092,2.0
3.0,16.0,4.0,20.0,1331.870588235294,2.0
7.0,1.0,8.0,7.0,1452.599346405229,2.0
8.0,6.0,9.0,12.0,991.0830065359477,2.0
8.0,0.0,9.0,6.0,1233.1366013071895,2.0
4.0,6.0,7.0,7.0,1067.249673202614,2.0
4.0,3.0,6.0,6.0,768.7653594771242,4.0
2.0,3.0,4.0,6.0,457.2967320261438,4.0
1.0,3.0,2.0,6.0,547.3150326797386,4.0
6.0,5.0,7.0,6.0,128.6638655462185,4.0
-0.0,4.0,1.0,6.0,142.49411764705886,4.0
9.0,6.0,10.0,9.0,697.149019607843,4.0
9.0,9.0,10.0,17.0,370.75539215686274,4.0
9.0,17.0,10.0,20.0,327.8509803921568,4.0
8.0,12.0,9.0,13.0,89.76949891067541,4.0
1.0,15.0,2.0,17.0,204.54803921568632,4.0
2.0,16.0,3.0,20.0,286.08529411764715,4.0
1.0,6.0,2.0,12.0,164.23071895424837,4.0
1.0,12.0,2.0,13.0,65.07843137254902,4.0
2.0,6.0,3.0,8.0,271.54705882352937,4.0
9.0,0.0,10.0,4.0,40.21696078431372,4.0
0.0,6.0,1.0,9.0,0.0,5.0
0.0,9.0,1.0,17.0,20.96519607843137,5.0
0.0,17.0,1.0,20.0,114.82091503267974,5.0
1.0,13.0,2.0,15.0,5.08235294117647,5.0
1.0,17.0,2.0,20.0,5.08235294117647,5.0
0.0,0.0,1.0,4.0,10.16470588235294,5.0
1.0,0.0,2.0,3.0,5.08235294117647,5.0
