l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,4.0,7.0,8.0,2513.041176470589,1.0
7.0,5.0,9.0,11.0,1144.7614379084966,2.0
7.0,0.0,9.0,5.0,1198.4901960784316,2.0
2.0,3.0,3.0,9.0,1011.6764705882356,2.0
3.0,3.0,6.0,4.0,1722.7594771241834,2.0
6.0,2.0,7.0,4.0,1644.8411764705884,2.0
4.0,8.0,7.0,10.0,1475.3993464052292,2.0
3.0,8.0,4.0,9.0,1960.843137254902,2.0
4.0,1.0,7.0,2.0,156.61680672268906,4.0
2.0,9.0,4.0,10.0,488.4529411764706,4.0
1.0,4.0,2.0,10.0,222.62222222222226,4.0
1.0,2.0,2.0,4.0,159.6156862745098,4.0
2.0,2.0,6.0,3.0,611.7088235294118,4.0
0.0,2.0,1.0,10.0,0.0,5.0
0.0,0.0,1.0,2.0,0.0,5.0
2.0,0.0,4.0,2.0,0.09411764705882353,5.0
1.0,0.0,2.0,2.0,0.21176470588235294,5.0
4.0,0.0,5.0,1.0,2.032941176470588,5.0
5.0,0.0,7.0,1.0,3.437254901960784,5.0
9.0,2.0,10.0,10.0,16.109313725490196,5.0
9.0,0.0,10.0,2.0,5.835294117647058,5.0
3.0,10.0,5.0,16.0,0.0,5.0
1.0,10.0,3.0,16.0,2.7196078431372546,5.0
0.0,10.0,1.0,16.0,0.0,5.0
3.0,16.0,5.0,20.0,0.0,5.0
1.0,16.0,3.0,20.0,0.0,5.0
0.0,16.0,1.0,20.0,0.0,5.0
5.0,10.0,7.0,16.0,0.6699346405228758,5.0
5.0,16.0,7.0,20.0,0.0,5.0
7.0,11.0,9.0,17.0,0.0,5.0
7.0,17.0,9.0,20.0,0.0,5.0
9.0,10.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
