l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,17.0,3.0,18.0,1948.945098039216,2.0
3.0,17.0,7.0,18.0,2259.324509803922,2.0
7.0,17.0,8.0,18.0,1604.0,2.0
2.0,0.0,3.0,2.0,1993.2196078431373,1.0
3.0,0.0,7.0,2.0,2092.6980392156865,1.0
7.0,0.0,8.0,2.0,1534.3254901960786,1.0
3.0,4.0,6.0,8.0,2543.0496732026145,1.0
2.0,12.0,3.0,16.0,2276.914705882353,1.0
3.0,12.0,7.0,16.0,2443.0485294117652,1.0
7.0,12.0,8.0,16.0,1267.3578431372548,1.0
2.0,16.0,3.0,17.0,2105.8,1.0
3.0,16.0,7.0,17.0,2391.1539215686275,1.0
7.0,16.0,8.0,17.0,1537.0941176470587,1.0
2.0,18.0,3.0,20.0,1641.3666666666668,1.0
3.0,18.0,7.0,20.0,2419.850490196079,1.0
7.0,18.0,8.0,20.0,2113.0901960784313,1.0
2.0,2.0,3.0,8.0,2113.0405228758173,2.0
3.0,2.0,5.0,4.0,2068.7666666666664,2.0
5.0,3.0,6.0,4.0,2184.6,2.0
6.0,3.0,8.0,9.0,1676.2931372549021,2.0
4.0,10.0,7.0,12.0,1922.8039215686279,2.0
7.0,11.0,8.0,12.0,828.5137254901961,2.0
2.0,8.0,4.0,12.0,2159.5475490196077,2.0
1.0,8.0,2.0,12.0,493.2284313725489,2.0
4.0,8.0,6.0,9.0,1949.3431372549007,2.0
4.0,9.0,7.0,10.0,302.0873949579832,4.0
7.0,9.0,8.0,11.0,39.44828431372549,4.0
1.0,2.0,2.0,8.0,266.87647058823524,4.0
1.0,0.0,2.0,2.0,108.86078431372549,4.0
5.0,2.0,7.0,3.0,578.7862745098039,4.0
7.0,2.0,8.0,3.0,368.81176470588235,4.0
1.0,12.0,2.0,18.0,123.96339869281046,4.0
8.0,0.0,10.0,6.0,5.977450980392157,5.0
8.0,6.0,10.0,14.0,3.785539215686274,5.0
8.0,14.0,10.0,20.0,22.54673202614379,5.0
0.0,0.0,1.0,6.0,1.3555555555555558,5.0
0.0,6.0,1.0,14.0,2.4362745098039214,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,18.0,2.0,20.0,5.08235294117647,5.0
