l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
6.0,18.0,8.0,19.0,241.4823529411765,2.0
3.0,4.0,6.0,8.0,2500.6810457516344,1.0
2.0,11.0,3.0,15.0,1936.2196078431373,1.0
3.0,11.0,7.0,15.0,2539.5674019607845,1.0
7.0,11.0,8.0,15.0,1906.0019607843133,1.0
2.0,15.0,3.0,16.0,1823.4156862745097,1.0
3.0,15.0,7.0,16.0,2425.2333333333336,1.0
7.0,15.0,8.0,16.0,1896.2039215686277,1.0
3.0,17.0,7.0,18.0,2092.960784313725,1.0
7.0,17.0,8.0,18.0,2444.843137254902,1.0
2.0,16.0,3.0,18.0,1065.613725490196,2.0
8.0,16.0,9.0,18.0,194.93725490196084,2.0
3.0,16.0,7.0,17.0,2434.083333333333,2.0
7.0,16.0,8.0,17.0,2249.0901960784313,2.0
1.0,5.0,3.0,11.0,1602.321568627451,2.0
1.0,0.0,3.0,5.0,1386.6949019607846,2.0
3.0,2.0,5.0,4.0,1757.464705882353,2.0
5.0,3.0,7.0,4.0,1577.3549019607847,2.0
7.0,4.0,8.0,5.0,389.1098039215686,2.0
4.0,10.0,5.0,11.0,2238.06274509804,2.0
5.0,10.0,7.0,11.0,2197.5549019607847,2.0
7.0,10.0,8.0,11.0,1403.0823529411764,2.0
6.0,4.0,7.0,9.0,1768.3701960784315,2.0
4.0,8.0,6.0,9.0,1478.7901960784313,2.0
3.0,8.0,4.0,11.0,1776.5228758169935,2.0
3.0,0.0,5.0,2.0,234.37215686274502,4.0
7.0,0.0,8.0,4.0,33.64546568627451,4.0
5.0,0.0,7.0,3.0,526.3019607843137,4.0
0.0,2.0,1.0,10.0,101.53480392156858,5.0
0.0,0.0,1.0,2.0,53.57843137254901,5.0
4.0,9.0,5.0,10.0,2.032941176470588,5.0
8.0,2.0,10.0,10.0,0.05980392156862745,5.0
8.0,0.0,10.0,2.0,0.0,5.0
5.0,9.0,7.0,10.0,519.2039215686274,5.0
7.0,5.0,8.0,10.0,1.2705882352941176,5.0
0.0,10.0,1.0,18.0,0.6730392156862746,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,11.0,2.0,17.0,79.92679738562092,5.0
1.0,17.0,2.0,20.0,9.015686274509804,5.0
3.0,18.0,5.0,20.0,7.096078431372549,5.0
2.0,18.0,3.0,20.0,0.007843137254901959,5.0
8.0,10.0,9.0,16.0,71.31830065359478,5.0
9.0,10.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
5.0,18.0,6.0,20.0,1.6941176470588235,5.0
6.0,19.0,8.0,20.0,0.0,5.0
8.0,16.0,9.0,20.0,0.5647058823529412,5.0
