l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,0.0,4.0,2.0,2445.396078431373,1.0
4.0,0.0,6.0,2.0,2546.429411764706,1.0
6.0,0.0,7.0,2.0,2495.6274509803925,1.0
3.0,4.0,4.0,6.0,2040.3823529411768,1.0
4.0,4.0,6.0,6.0,2376.2980392156865,1.0
6.0,4.0,8.0,6.0,2234.933333333333,1.0
3.0,3.0,4.0,4.0,1912.9764705882355,1.0
4.0,3.0,6.0,4.0,2367.7333333333336,1.0
6.0,3.0,8.0,4.0,2158.2176470588233,1.0
3.0,7.0,4.0,9.0,2288.1784313725493,1.0
4.0,7.0,6.0,9.0,2413.517647058824,1.0
6.0,7.0,8.0,9.0,2289.477450980392,1.0
3.0,9.0,4.0,11.0,2227.6627450980395,1.0
4.0,9.0,6.0,11.0,2386.838235294118,1.0
6.0,9.0,8.0,11.0,2222.505882352941,1.0
3.0,11.0,4.0,13.0,1871.833333333333,1.0
4.0,11.0,6.0,13.0,2296.2588235294124,1.0
6.0,11.0,8.0,13.0,2123.0127450980394,1.0
4.0,14.0,6.0,15.0,2331.333333333333,1.0
6.0,14.0,7.0,15.0,2357.298039215686,1.0
3.0,16.0,4.0,18.0,2155.0882352941176,1.0
4.0,16.0,6.0,18.0,2267.769607843137,1.0
6.0,16.0,8.0,18.0,2345.440196078432,1.0
3.0,18.0,4.0,20.0,2287.3901960784315,1.0
4.0,18.0,6.0,20.0,2306.9774509803924,1.0
6.0,18.0,8.0,20.0,2223.8274509803923,1.0
2.0,8.0,3.0,12.0,1341.4029411764704,2.0
2.0,4.0,3.0,8.0,1326.071568627451,2.0
2.0,0.0,3.0,4.0,1174.6764705882354,2.0
3.0,6.0,4.0,7.0,2113.101960784313,2.0
4.0,6.0,6.0,7.0,2387.758823529412,2.0
6.0,6.0,8.0,7.0,2297.417647058824,2.0
3.0,13.0,4.0,14.0,1656.0392156862745,2.0
4.0,13.0,6.0,14.0,2033.0882352941173,2.0
6.0,13.0,7.0,14.0,2187.427450980392,2.0
7.0,13.0,8.0,16.0,2133.094117647059,2.0
2.0,14.0,3.0,18.0,1088.1156862745095,2.0
2.0,18.0,3.0,20.0,1323.7019607843135,2.0
3.0,14.0,4.0,16.0,1853.943137254902,2.0
4.0,15.0,6.0,16.0,1833.150980392157,2.0
6.0,15.0,7.0,16.0,2135.686274509804,2.0
7.0,0.0,8.0,3.0,155.4616013071895,4.0
8.0,4.0,9.0,8.0,353.8088235294118,4.0
8.0,0.0,9.0,4.0,451.09607843137263,4.0
8.0,8.0,9.0,12.0,430.41372549019616,4.0
8.0,12.0,9.0,16.0,459.9852941176471,4.0
8.0,16.0,9.0,20.0,274.1647058823529,4.0
3.0,2.0,4.0,3.0,1054.5725490196078,4.0
4.0,2.0,6.0,3.0,1297.4176470588236,4.0
6.0,2.0,7.0,3.0,1827.333333333333,4.0
1.0,10.0,2.0,14.0,101.45490196078433,4.0
2.0,12.0,3.0,14.0,224.33202614379084,4.0
0.0,4.0,1.0,8.0,0.0,5.0
0.0,0.0,1.0,4.0,0.0,5.0
0.0,8.0,1.0,12.0,0.0,5.0
0.0,12.0,1.0,16.0,0.0,5.0
0.0,16.0,1.0,20.0,0.0,5.0
1.0,6.0,2.0,10.0,52.04411764705882,5.0
1.0,2.0,2.0,6.0,210.71470588235297,5.0
1.0,0.0,2.0,2.0,296.4078431372549,5.0
1.0,14.0,2.0,18.0,10.501960784313724,5.0
1.0,18.0,2.0,20.0,189.6,5.0
9.0,4.0,10.0,8.0,69.83921568627451,5.0
9.0,0.0,10.0,4.0,39.066666666666656,5.0
9.0,8.0,10.0,12.0,22.83039215686275,5.0
9.0,12.0,10.0,16.0,27.95686274509804,5.0
9.0,16.0,10.0,20.0,0.0,5.0
