l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,3.0,1.0,1129.8980392156866,2.0
3.0,0.0,7.0,1.0,2213.2333333333336,2.0
7.0,0.0,8.0,1.0,1997.0431372549021,2.0
3.0,7.0,7.0,8.0,2148.9941176470597,2.0
7.0,7.0,8.0,8.0,2291.929411764706,2.0
2.0,15.0,3.0,19.0,766.2137254901961,2.0
3.0,1.0,7.0,3.0,2364.632352941177,1.0
7.0,1.0,8.0,3.0,1868.1843137254905,1.0
6.0,4.0,7.0,5.0,2402.074509803921,1.0
3.0,6.0,7.0,7.0,2411.61274509804,1.0
7.0,6.0,8.0,7.0,2369.427450980392,1.0
3.0,8.0,7.0,12.0,2420.3875000000007,1.0
7.0,8.0,8.0,12.0,2192.371568627451,1.0
3.0,12.0,7.0,13.0,2455.8529411764707,1.0
7.0,12.0,8.0,13.0,2080.8823529411766,1.0
3.0,15.0,7.0,19.0,2322.8705882352947,1.0
7.0,15.0,8.0,19.0,2254.9235294117652,1.0
3.0,19.0,7.0,20.0,2193.3068627450984,1.0
7.0,19.0,8.0,20.0,2212.780392156863,1.0
2.0,8.0,3.0,14.0,1099.0359477124182,2.0
3.0,13.0,5.0,14.0,1268.372549019608,2.0
8.0,13.0,9.0,16.0,552.5581699346405,2.0
5.0,13.0,7.0,15.0,1322.1068627450982,2.0
7.0,13.0,8.0,15.0,1848.172549019608,2.0
3.0,3.0,6.0,5.0,1963.4254901960787,2.0
7.0,3.0,8.0,6.0,2163.648366013072,2.0
2.0,5.0,6.0,6.0,1950.6372549019611,2.0
6.0,5.0,7.0,6.0,2344.313725490197,2.0
6.0,3.0,7.0,4.0,2255.7607843137257,2.0
8.0,7.0,9.0,13.0,291.8588235294117,4.0
8.0,1.0,9.0,7.0,375.76078431372554,4.0
8.0,0.0,9.0,1.0,332.65098039215684,4.0
0.0,1.0,2.0,7.0,39.33366013071896,5.0
0.0,0.0,2.0,1.0,33.311764705882354,5.0
0.0,7.0,2.0,13.0,26.765686274509807,5.0
0.0,13.0,2.0,19.0,6.239215686274508,5.0
0.0,19.0,2.0,20.0,11.492156862745096,5.0
2.0,1.0,3.0,5.0,3.388235294117647,5.0
2.0,6.0,3.0,8.0,3.388235294117647,5.0
3.0,14.0,5.0,15.0,132.5921568627451,5.0
2.0,14.0,3.0,15.0,48.25098039215687,5.0
2.0,19.0,3.0,20.0,3.388235294117647,5.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,0.04558823529411765,5.0
9.0,14.0,10.0,20.0,0.0,5.0
8.0,16.0,9.0,20.0,1.1294117647058823,5.0
