l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,4.0,7.0,7.0,2434.233006535948,1.0
3.0,11.0,7.0,13.0,2429.253431372549,1.0
8.0,1.0,9.0,5.0,806.7715686274512,2.0
8.0,5.0,9.0,11.0,890.2143790849672,2.0
8.0,11.0,9.0,15.0,754.8431372549019,2.0
3.0,13.0,4.0,14.0,1371.9686274509804,2.0
4.0,13.0,7.0,15.0,1149.7673202614376,2.0
2.0,10.0,3.0,13.0,469.1921568627452,2.0
2.0,4.0,3.0,9.0,667.4909803921569,2.0
3.0,3.0,7.0,4.0,1074.9264705882354,2.0
7.0,2.0,8.0,5.0,1801.8300653594765,2.0
7.0,5.0,8.0,11.0,2231.255555555556,2.0
7.0,11.0,8.0,15.0,2115.313725490196,2.0
3.0,7.0,7.0,11.0,1964.0426470588238,2.0
2.0,13.0,3.0,15.0,110.12091503267976,4.0
3.0,14.0,4.0,15.0,49.73431372549021,4.0
0.0,4.0,2.0,10.0,12.594117647058823,5.0
0.0,0.0,2.0,4.0,1.403921568627451,5.0
2.0,0.0,3.0,4.0,3.388235294117647,5.0
2.0,9.0,3.0,10.0,3.388235294117647,5.0
3.0,0.0,5.0,3.0,4.065882352941176,5.0
5.0,0.0,7.0,3.0,38.24509803921568,5.0
7.0,0.0,8.0,2.0,1.2705882352941176,5.0
8.0,0.0,9.0,1.0,1.1294117647058823,5.0
9.0,2.0,10.0,10.0,99.32058823529414,5.0
9.0,0.0,10.0,2.0,1.015686274509804,5.0
0.0,10.0,2.0,16.0,0.0,5.0
0.0,16.0,2.0,20.0,0.0,5.0
3.0,15.0,5.0,20.0,0.0,5.0
2.0,15.0,3.0,20.0,0.0,5.0
9.0,10.0,10.0,18.0,3.781862745098038,5.0
9.0,18.0,10.0,20.0,0.0,5.0
5.0,15.0,7.0,20.0,0.0,5.0
7.0,15.0,9.0,20.0,13.530980392156865,5.0
