l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,19.0,6.0,20.0,1698.7705882352946,2.0
6.0,19.0,7.0,20.0,1538.494117647059,2.0
4.0,9.0,7.0,11.0,2502.44183006536,1.0
2.0,15.0,3.0,19.0,2248.530392156863,1.0
3.0,15.0,7.0,19.0,2527.197549019608,1.0
7.0,15.0,8.0,19.0,1605.6852941176473,1.0
2.0,3.0,4.0,6.0,1570.0470588235294,2.0
2.0,6.0,4.0,12.0,1633.597385620915,2.0
2.0,12.0,4.0,15.0,1655.7372549019608,2.0
7.0,3.0,8.0,6.0,1857.7359477124185,2.0
7.0,6.0,8.0,12.0,2125.396732026144,2.0
7.0,12.0,8.0,15.0,2083.269281045752,2.0
4.0,5.0,7.0,9.0,2212.2692810457515,2.0
4.0,3.0,7.0,5.0,1766.8411764705884,2.0
4.0,11.0,7.0,15.0,2212.1032679738564,2.0
8.0,2.0,9.0,3.0,1070.3372549019612,2.0
2.0,0.0,3.0,3.0,1577.7620915032678,1.0
3.0,0.0,7.0,3.0,2404.8892156862744,1.0
7.0,0.0,8.0,3.0,2185.716339869281,1.0
8.0,0.0,9.0,2.0,27.941830065359483,4.0
9.0,0.0,10.0,4.0,46.27823529411764,4.0
8.0,3.0,9.0,6.0,515.724183006536,4.0
8.0,6.0,9.0,12.0,509.7444444444445,4.0
8.0,12.0,9.0,16.0,486.51764705882346,4.0
0.0,1.0,2.0,7.0,9.395424836601306,5.0
0.0,0.0,2.0,1.0,0.4156862745098039,5.0
0.0,7.0,2.0,13.0,12.534967320261435,5.0
0.0,13.0,2.0,19.0,49.825490196078434,5.0
0.0,19.0,2.0,20.0,38.55098039215686,5.0
9.0,4.0,10.0,8.0,207.9470588235294,5.0
9.0,8.0,10.0,16.0,160.95539215686276,5.0
9.0,16.0,10.0,20.0,278.7039215686275,5.0
7.0,19.0,8.0,20.0,1.2705882352941176,5.0
8.0,16.0,9.0,20.0,1.1294117647058823,5.0
