l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
7.0,8.0,8.0,14.0,898.4993464052287,2.0
2.0,8.0,7.0,14.0,2267.281960784314,1.0
1.0,7.0,2.0,9.0,609.5686274509802,2.0
2.0,7.0,3.0,8.0,1227.2196078431373,2.0
1.0,13.0,2.0,15.0,628.4686274509802,2.0
2.0,14.0,4.0,15.0,1156.1843137254905,2.0
4.0,14.0,8.0,15.0,1061.393137254902,4.0
8.0,14.0,9.0,15.0,902.3019607843137,4.0
3.0,15.0,6.0,16.0,238.37385620915032,4.0
7.0,15.0,10.0,20.0,319.0974117647059,4.0
6.0,15.0,7.0,17.0,100.01288515406158,4.0
8.0,0.0,10.0,8.0,211.578431372549,4.0
3.0,7.0,6.0,8.0,279.9732026143791,4.0
6.0,6.0,7.0,8.0,42.527731092436966,4.0
7.0,2.0,8.0,8.0,126.9028594771242,4.0
1.0,9.0,2.0,13.0,463.5186274509804,4.0
0.0,0.0,1.0,3.0,0.0,5.0
0.0,3.0,1.0,17.0,3.033893557422969,5.0
0.0,17.0,1.0,20.0,0.0,5.0
2.0,0.0,6.0,7.0,4.167086834733893,5.0
1.0,0.0,2.0,7.0,52.40448179271709,5.0
1.0,15.0,3.0,20.0,6.776470588235294,5.0
3.0,16.0,6.0,20.0,5.08235294117647,5.0
6.0,17.0,7.0,20.0,1.4521008403361344,5.0
7.0,0.0,8.0,2.0,1.2705882352941176,5.0
6.0,0.0,7.0,6.0,1.4521008403361344,5.0
8.0,8.0,9.0,14.0,1.1294117647058823,5.0
9.0,8.0,10.0,15.0,1.0164705882352942,5.0
