l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,8.0,4.0,9.0,2556.7568627450987,1.0
4.0,8.0,6.0,9.0,2509.517647058824,1.0
6.0,8.0,7.0,9.0,2235.4666666666667,1.0
3.0,9.0,4.0,11.0,2569.878431372549,1.0
4.0,9.0,6.0,11.0,2571.78137254902,1.0
6.0,9.0,7.0,11.0,2403.3176470588237,1.0
3.0,11.0,4.0,12.0,2542.725490196079,1.0
4.0,11.0,6.0,12.0,2448.029411764705,1.0
6.0,11.0,7.0,12.0,2218.521568627451,1.0
1.0,4.0,2.0,7.0,741.2509803921566,2.0
1.0,7.0,2.0,11.0,661.721568627451,2.0
1.0,11.0,2.0,14.0,575.5516339869281,2.0
2.0,5.0,3.0,7.0,1662.705882352941,2.0
2.0,7.0,3.0,11.0,2377.608823529412,2.0
2.0,11.0,3.0,14.0,2295.907189542484,2.0
7.0,7.0,8.0,8.0,503.07450980392167,2.0
7.0,8.0,8.0,12.0,832.0294117647059,2.0
7.0,12.0,8.0,13.0,683.4588235294118,2.0
2.0,14.0,4.0,15.0,1821.6098039215685,2.0
2.0,16.0,3.0,20.0,267.8088235294117,2.0
3.0,16.0,4.0,18.0,2350.5901960784313,1.0
4.0,16.0,6.0,18.0,2538.887254901961,1.0
6.0,16.0,7.0,18.0,2569.4705882352946,1.0
3.0,18.0,4.0,20.0,2112.4058823529413,1.0
4.0,18.0,6.0,20.0,2340.009803921569,1.0
6.0,18.0,7.0,20.0,2503.8490196078437,1.0
7.0,15.0,9.0,19.0,1630.1656862745099,2.0
7.0,19.0,9.0,20.0,1637.9803921568628,2.0
2.0,0.0,4.0,2.0,700.1029411764706,2.0
4.0,0.0,6.0,2.0,1560.2362745098042,1.0
6.0,0.0,7.0,2.0,1913.329411764706,2.0
7.0,0.0,9.0,3.0,1049.7830065359478,2.0
3.0,15.0,5.0,16.0,1651.2588235294115,2.0
5.0,14.0,6.0,16.0,1904.458823529412,2.0
4.0,14.0,5.0,15.0,1996.3372549019607,1.0
2.0,15.0,3.0,16.0,1139.578431372549,2.0
6.0,13.0,8.0,15.0,1409.5254901960784,2.0
6.0,15.0,7.0,16.0,1585.0209150326798,2.0
4.0,12.0,6.0,14.0,1060.7098039215684,4.0
3.0,12.0,4.0,14.0,1374.9941176470588,4.0
6.0,12.0,7.0,13.0,153.53725490196075,4.0
3.0,5.0,4.0,8.0,236.64084967320264,4.0
4.0,6.0,6.0,8.0,949.320588235294,4.0
6.0,7.0,7.0,8.0,134.15854341736696,4.0
0.0,6.0,1.0,10.0,16.486274509803927,5.0
0.0,2.0,1.0,6.0,0.2245098039215686,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,2.0,4.0,0.0,5.0
2.0,2.0,4.0,5.0,8.866013071895425,5.0
4.0,4.0,5.0,6.0,24.717647058823534,5.0
4.0,2.0,5.0,4.0,0.0,5.0
9.0,6.0,10.0,10.0,0.0,5.0
9.0,2.0,10.0,6.0,0.0,5.0
9.0,0.0,10.0,2.0,0.0,5.0
5.0,4.0,6.0,6.0,6.050980392156864,5.0
5.0,2.0,6.0,4.0,0.18235294117647055,5.0
6.0,3.0,7.0,7.0,100.02745098039215,5.0
6.0,2.0,7.0,3.0,22.44705882352941,5.0
7.0,3.0,8.0,7.0,49.90392156862745,5.0
8.0,6.0,9.0,10.0,0.0,5.0
8.0,3.0,9.0,6.0,0.0,5.0
0.0,10.0,1.0,14.0,6.202941176470588,5.0
0.0,14.0,1.0,18.0,0.0,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,14.0,2.0,18.0,94.55294117647058,5.0
1.0,18.0,2.0,20.0,0.0,5.0
8.0,10.0,9.0,14.0,23.954901960784305,5.0
8.0,14.0,9.0,15.0,248.30196078431374,5.0
9.0,10.0,10.0,14.0,0.0,5.0
9.0,14.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
