l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,3.0,6.0,1572.1241830065355,2.0
8.0,0.0,9.0,1.0,905.8823529411764,2.0
1.0,18.0,2.0,19.0,879.9686274509804,2.0
2.0,11.0,7.0,15.0,2141.1056862745095,1.0
2.0,18.0,5.0,20.0,2084.1633986928105,1.0
3.0,0.0,8.0,8.0,2200.1767647058828,1.0
2.0,6.0,3.0,8.0,1828.1313725490202,1.0
8.0,7.0,9.0,9.0,423.82549019607836,2.0
8.0,19.0,9.0,20.0,943.7333333333332,2.0
2.0,15.0,5.0,18.0,2074.304575163399,2.0
5.0,15.0,7.0,20.0,1656.903137254902,2.0
1.0,8.0,2.0,14.0,782.5405228758168,2.0
7.0,8.0,8.0,20.0,1146.684640522876,2.0
2.0,8.0,7.0,11.0,1739.1537254901962,2.0
-0.0,10.0,1.0,19.0,355.99477124183,4.0
1.0,14.0,2.0,18.0,337.5710784313725,4.0
9.0,0.0,10.0,3.0,84.15163398692809,5.0
9.0,3.0,10.0,17.0,21.901960784313726,5.0
9.0,17.0,10.0,20.0,1.6575163398692812,5.0
8.0,9.0,9.0,19.0,1.1294117647058823,5.0
8.0,1.0,9.0,7.0,1.1294117647058823,5.0
0.0,0.0,1.0,10.0,10.16470588235294,5.0
1.0,0.0,2.0,8.0,5.08235294117647,5.0
-0.0,19.0,2.0,20.0,10.16470588235294,5.0
