l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,7.0,7.0,11.0,2452.0867647058826,1.0
1.0,5.0,3.0,6.0,1166.0176470588235,2.0
1.0,6.0,3.0,12.0,1536.0098039215686,2.0
1.0,12.0,3.0,13.0,1369.6607843137253,2.0
3.0,6.0,5.0,7.0,1672.7843137254902,2.0
3.0,11.0,6.0,13.0,1989.8869281045754,2.0
6.0,11.0,7.0,12.0,1929.654901960784,2.0
7.0,7.0,8.0,12.0,761.9419607843138,2.0
2.0,13.0,3.0,14.0,871.3450980392157,2.0
2.0,0.0,3.0,4.0,396.05196078431374,2.0
3.0,0.0,7.0,4.0,2426.4411764705883,1.0
7.0,0.0,8.0,4.0,2454.810784313726,1.0
8.0,0.0,9.0,5.0,730.1866666666667,2.0
6.0,4.0,8.0,5.0,507.55294117647065,2.0
7.0,17.0,9.0,20.0,1187.3980392156861,2.0
2.0,18.0,3.0,20.0,396.0352941176471,2.0
3.0,18.0,7.0,20.0,2151.1936274509803,1.0
3.0,5.0,6.0,6.0,181.55294117647057,4.0
5.0,6.0,7.0,7.0,701.1549019607843,4.0
7.0,6.0,8.0,7.0,147.078431372549,4.0
0.0,2.0,1.0,10.0,10.952450980392156,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,2.0,5.0,5.08235294117647,5.0
3.0,4.0,5.0,5.0,26.515686274509807,5.0
2.0,4.0,3.0,5.0,457.30980392156863,5.0
5.0,4.0,6.0,5.0,1.6941176470588235,5.0
9.0,2.0,10.0,10.0,0.0,5.0
9.0,0.0,10.0,2.0,0.0,5.0
6.0,5.0,8.0,6.0,13.13921568627451,5.0
8.0,5.0,9.0,10.0,1.1294117647058823,5.0
0.0,10.0,1.0,18.0,1.914705882352941,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,13.0,2.0,19.0,88.93333333333332,5.0
1.0,19.0,2.0,20.0,0.0,5.0
2.0,14.0,3.0,18.0,3.388235294117647,5.0
3.0,13.0,5.0,17.0,50.27450980392157,5.0
3.0,17.0,5.0,18.0,1.1392156862745098,5.0
8.0,10.0,9.0,16.0,2.368627450980392,5.0
8.0,16.0,9.0,17.0,0.0,5.0
9.0,10.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
5.0,13.0,6.0,17.0,27.01274509803922,5.0
5.0,17.0,6.0,18.0,31.92156862745098,5.0
6.0,12.0,7.0,18.0,170.17647058823533,5.0
7.0,12.0,8.0,17.0,1.2705882352941176,5.0
