l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,0.0,7.0,1.0,2421.217647058824,1.0
3.0,3.0,7.0,7.0,2503.1693627450973,1.0
2.0,10.0,7.0,15.0,2318.832000000001,1.0
3.0,16.0,7.0,19.0,2293.498366013072,1.0
7.0,0.0,8.0,4.0,2026.2294117647061,2.0
7.0,4.0,8.0,16.0,1854.8611111111115,2.0
7.0,16.0,8.0,20.0,2144.0264705882355,2.0
8.0,18.0,9.0,20.0,1052.9686274509804,2.0
3.0,19.0,7.0,20.0,2172.0696078431374,2.0
3.0,1.0,7.0,3.0,2048.311274509804,2.0
2.0,0.0,3.0,10.0,270.6053594771242,4.0
3.0,7.0,7.0,10.0,770.7667600373484,4.0
1.0,1.0,2.0,3.0,69.27843137254902,4.0
1.0,13.0,2.0,18.0,125.95294117647059,4.0
2.0,15.0,3.0,18.0,250.7677559912854,4.0
3.0,15.0,7.0,16.0,801.4151260504202,4.0
8.0,0.0,9.0,3.0,376.02614379084963,5.0
8.0,3.0,9.0,15.0,234.7483660130719,5.0
8.0,15.0,9.0,18.0,370.1529411764706,5.0
9.0,0.0,10.0,3.0,1.0928104575163398,5.0
9.0,3.0,10.0,17.0,10.544817927170866,5.0
9.0,17.0,10.0,20.0,3.3830065359477124,5.0
0.0,0.0,1.0,3.0,0.0,5.0
0.0,3.0,1.0,17.0,0.0,5.0
0.0,17.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,1.0,5.08235294117647,5.0
1.0,3.0,2.0,13.0,5.08235294117647,5.0
1.0,18.0,3.0,20.0,6.776470588235294,5.0
