l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,8.0,1.0,1569.1333333333334,1.0
4.0,5.0,6.0,9.0,2421.9205882352944,1.0
2.0,12.0,8.0,15.0,1713.2470588235294,1.0
8.0,0.0,9.0,1.0,1046.1333333333332,2.0
8.0,1.0,9.0,13.0,1281.7310457516342,2.0
8.0,13.0,9.0,15.0,259.2039215686275,2.0
2.0,11.0,6.0,12.0,948.3578431372548,2.0
3.0,3.0,4.0,10.0,1062.570308123249,2.0
4.0,3.0,6.0,5.0,1498.2431372549015,2.0
6.0,1.0,8.0,12.0,1742.3875222816407,2.0
4.0,9.0,6.0,10.0,1053.1313725490197,2.0
8.0,19.0,9.0,20.0,251.30980392156863,2.0
2.0,17.0,8.0,20.0,2039.735076252723,1.0
2.0,3.0,3.0,10.0,244.01363211951443,4.0
-0.0,12.0,1.0,14.0,503.30784313725485,4.0
1.0,10.0,2.0,14.0,325.95343137254906,4.0
2.0,10.0,6.0,11.0,675.429411764706,4.0
3.0,1.0,6.0,3.0,483.738888888889,4.0
9.0,0.0,10.0,13.0,44.5987330316742,4.0
2.0,1.0,3.0,3.0,248.2479302832245,4.0
9.0,13.0,10.0,20.0,1.0164705882352942,5.0
-0.0,14.0,2.0,20.0,10.16470588235294,5.0
2.0,15.0,8.0,20.0,3.9248366013071903,5.0
8.0,15.0,9.0,20.0,55.16470588235293,5.0
0.0,0.0,1.0,12.0,10.16470588235294,5.0
1.0,0.0,2.0,10.0,5.08235294117647,5.0
