l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,11.0,7.0,14.0,2371.627124183007,1.0
2.0,18.0,8.0,20.0,2165.918300653595,1.0
8.0,6.0,9.0,18.0,892.7519607843138,2.0
2.0,17.0,5.0,18.0,689.8248366013072,2.0
5.0,16.0,6.0,18.0,1173.358823529412,2.0
3.0,14.0,6.0,15.0,1249.41045751634,2.0
6.0,14.0,7.0,18.0,1534.243137254902,2.0
3.0,9.0,4.0,11.0,1843.321568627451,2.0
4.0,8.0,7.0,11.0,1930.1520697167762,2.0
7.0,7.0,8.0,18.0,1980.542602495544,2.0
2.0,0.0,8.0,5.0,2141.3329411764707,1.0
8.0,3.0,9.0,6.0,326.1385620915033,2.0
7.0,5.0,8.0,6.0,402.5058823529412,2.0
2.0,8.0,3.0,17.0,96.28424110384896,4.0
3.0,8.0,4.0,9.0,93.24509803921568,4.0
3.0,15.0,5.0,17.0,268.5623529411764,4.0
5.0,15.0,6.0,16.0,126.03267973856207,4.0
0.0,0.0,2.0,4.0,1.9524509803921568,5.0
0.0,4.0,2.0,16.0,0.0,5.0
0.0,16.0,2.0,20.0,1.8637254901960785,5.0
2.0,5.0,7.0,8.0,7.260504201680673,5.0
7.0,6.0,8.0,7.0,1.2705882352941176,5.0
8.0,0.0,9.0,3.0,1.1294117647058823,5.0
9.0,0.0,10.0,3.0,0.0,5.0
9.0,3.0,10.0,17.0,29.68599439775911,5.0
9.0,17.0,10.0,20.0,0.0,5.0
8.0,18.0,9.0,20.0,1.1294117647058823,5.0
