l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
4.0,6.0,7.0,9.0,2411.9189542483664,1.0
2.0,13.0,3.0,17.0,1543.1186274509805,1.0
3.0,13.0,7.0,17.0,2524.023529411765,1.0
7.0,13.0,8.0,17.0,2343.0617647058825,1.0
8.0,0.0,9.0,4.0,1084.2617647058823,2.0
8.0,4.0,9.0,10.0,1220.4633986928104,2.0
8.0,10.0,9.0,15.0,1050.6062745098038,2.0
9.0,13.0,10.0,14.0,315.9176470588235,2.0
2.0,12.0,6.0,13.0,379.1235294117647,2.0
6.0,12.0,7.0,13.0,483.5294117647058,2.0
2.0,3.0,3.0,5.0,434.3372549019608,2.0
4.0,3.0,6.0,6.0,1690.4607843137255,2.0
6.0,2.0,7.0,6.0,1649.6656862745099,2.0
7.0,7.0,8.0,13.0,1589.3692810457517,2.0
7.0,1.0,8.0,7.0,1604.9862745098044,2.0
3.0,4.0,4.0,10.0,1210.348366013072,2.0
3.0,3.0,4.0,4.0,723.321568627451,2.0
5.0,9.0,7.0,11.0,1151.1343137254905,2.0
4.0,9.0,5.0,10.0,948.1411764705883,2.0
-0.0,13.0,1.0,17.0,582.0235294117648,2.0
1.0,13.0,2.0,17.0,785.6294117647058,2.0
1.0,17.0,2.0,20.0,1096.2366013071896,2.0
2.0,17.0,6.0,20.0,1300.0571895424835,2.0
6.0,17.0,8.0,20.0,770.5222222222222,2.0
1.0,0.0,2.0,2.0,1019.343137254902,2.0
2.0,0.0,6.0,2.0,1218.8637254901962,2.0
6.0,0.0,7.0,2.0,941.5921568627452,2.0
9.0,5.0,10.0,13.0,568.4117647058823,4.0
9.0,0.0,10.0,5.0,469.60862745098035,4.0
0.0,5.0,1.0,13.0,191.6799019607843,5.0
0.0,0.0,1.0,5.0,301.78274509803924,5.0
1.0,7.0,2.0,13.0,460.66013071895424,5.0
1.0,2.0,2.0,7.0,418.7764705882353,5.0
2.0,2.0,6.0,3.0,869.7617647058822,5.0
2.0,6.0,3.0,12.0,566.635294117647,5.0
2.0,5.0,3.0,6.0,780.1333333333334,5.0
3.0,10.0,5.0,12.0,4.065882352941176,5.0
5.0,11.0,7.0,12.0,135.16862745098038,5.0
9.0,14.0,10.0,20.0,1.016470588235294,5.0
8.0,15.0,9.0,20.0,1.1294117647058823,5.0
-0.0,17.0,1.0,20.0,10.16470588235294,5.0
7.0,0.0,8.0,1.0,1.2705882352941176,5.0
