l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,1.0,4.0,3.0,2072.2735294117647,1.0
4.0,1.0,6.0,3.0,2520.817647058823,1.0
6.0,1.0,8.0,3.0,2400.095098039216,1.0
2.0,0.0,4.0,1.0,1876.9098039215687,1.0
4.0,0.0,6.0,1.0,2386.382352941177,1.0
6.0,0.0,8.0,1.0,2369.705882352941,1.0
4.0,8.0,6.0,9.0,2498.419607843137,1.0
4.0,11.0,6.0,12.0,2479.9980392156867,1.0
2.0,8.0,4.0,12.0,1582.9637254901959,2.0
2.0,4.0,4.0,8.0,1673.3730392156867,2.0
2.0,3.0,4.0,4.0,1030.7215686274508,2.0
6.0,3.0,8.0,6.0,2248.9013071895433,2.0
6.0,6.0,8.0,10.0,2366.28137254902,2.0
6.0,10.0,8.0,13.0,2284.5980392156866,2.0
7.0,15.0,8.0,16.0,331.1058823529412,2.0
2.0,13.0,3.0,14.0,1075.6980392156863,2.0
4.0,12.0,6.0,13.0,1727.292156862745,2.0
4.0,9.0,6.0,11.0,2381.33137254902,2.0
3.0,13.0,5.0,15.0,1421.5499999999995,2.0
5.0,13.0,7.0,15.0,1536.521568627451,2.0
7.0,13.0,9.0,15.0,1400.4470588235295,2.0
4.0,6.0,6.0,8.0,2272.722549019608,2.0
4.0,4.0,6.0,6.0,2304.979411764706,2.0
4.0,3.0,6.0,4.0,1647.813725490196,2.0
2.0,17.0,4.0,18.0,658.7333333333332,2.0
4.0,17.0,6.0,18.0,826.4490196078432,2.0
6.0,17.0,8.0,18.0,805.3470588235292,2.0
2.0,18.0,4.0,20.0,2202.6460784313726,1.0
4.0,18.0,6.0,20.0,2534.092156862745,1.0
6.0,18.0,8.0,20.0,2298.342156862745,1.0
8.0,9.0,9.0,13.0,538.4392156862747,4.0
8.0,5.0,9.0,9.0,478.5852941176471,4.0
8.0,1.0,9.0,5.0,196.13235294117646,4.0
8.0,0.0,9.0,1.0,73.29803921568629,4.0
9.0,12.0,10.0,14.0,28.241568627450977,4.0
0.0,4.0,2.0,8.0,8.249019607843138,5.0
0.0,0.0,2.0,4.0,1.357843137254902,5.0
0.0,8.0,2.0,12.0,53.24705882352941,5.0
0.0,12.0,2.0,16.0,34.509313725490195,5.0
0.0,16.0,2.0,20.0,2.340196078431372,5.0
2.0,12.0,4.0,13.0,795.8509803921569,5.0
2.0,14.0,3.0,18.0,124.04607843137256,5.0
2.0,18.0,3.0,20.0,0.0,5.0
3.0,15.0,4.0,17.0,22.515686274509807,5.0
4.0,15.0,6.0,17.0,47.39313725490197,5.0
6.0,15.0,7.0,17.0,81.95686274509805,5.0
3.0,17.0,4.0,19.0,0.0,5.0
4.0,17.0,6.0,19.0,0.0,5.0
6.0,17.0,7.0,19.0,0.0,5.0
3.0,19.0,4.0,20.0,0.0,5.0
4.0,19.0,6.0,20.0,0.0,5.0
6.0,19.0,7.0,20.0,0.0,5.0
7.0,16.0,8.0,20.0,0.5509803921568628,5.0
8.0,15.0,9.0,19.0,224.5990196078431,5.0
8.0,19.0,9.0,20.0,29.945098039215694,5.0
9.0,14.0,10.0,18.0,144.77450980392157,5.0
9.0,18.0,10.0,20.0,0.0,5.0
9.0,8.0,10.0,12.0,187.05588235294118,5.0
9.0,4.0,10.0,8.0,121.4156862745098,5.0
9.0,0.0,10.0,4.0,0.0,5.0
