l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
7.0,7.0,9.0,9.0,1308.2274509803924,2.0
2.0,8.0,3.0,9.0,1177.9529411764704,2.0
1.0,9.0,2.0,10.0,324.74117647058824,2.0
1.0,12.0,2.0,18.0,654.3875816993465,2.0
1.0,18.0,2.0,20.0,914.5352941176469,2.0
2.0,9.0,6.0,13.0,2187.080147058824,1.0
6.0,9.0,7.0,13.0,2203.1470588235293,1.0
2.0,13.0,6.0,17.0,2358.766911764706,1.0
6.0,13.0,7.0,17.0,2209.9588235294127,1.0
2.0,17.0,6.0,20.0,2154.56274509804,1.0
6.0,17.0,7.0,20.0,1575.4156862745099,1.0
7.0,9.0,8.0,15.0,1257.296732026144,1.0
7.0,15.0,8.0,17.0,799.8549019607843,1.0
7.0,18.0,8.0,19.0,441.4901960784313,1.0
4.0,3.0,5.0,7.0,1620.4960784313723,1.0
5.0,3.0,7.0,7.0,2396.960784313725,1.0
7.0,3.0,8.0,7.0,1416.655882352941,1.0
4.0,0.0,6.0,3.0,1389.2542483660136,2.0
2.0,0.0,4.0,3.0,1859.5810457516345,2.0
1.0,0.0,2.0,3.0,946.3529411764706,2.0
6.0,0.0,7.0,2.0,1045.1039215686274,2.0
6.0,2.0,8.0,3.0,1199.9254901960785,2.0
7.0,0.0,8.0,2.0,80.34289215686275,4.0
9.0,3.0,10.0,11.0,580.1098039215686,4.0
9.0,0.0,10.0,3.0,461.0522875816994,4.0
8.0,9.0,9.0,13.0,70.48028322440088,4.0
8.0,1.0,9.0,7.0,823.9477124183005,4.0
8.0,0.0,9.0,1.0,652.4745098039217,4.0
1.0,3.0,3.0,8.0,682.7819607843137,4.0
3.0,3.0,4.0,9.0,1054.7653594771243,4.0
4.0,7.0,7.0,9.0,425.92380952380967,4.0
0.0,0.0,1.0,6.0,74.63398692810458,5.0
0.0,6.0,1.0,14.0,0.06127450980392156,5.0
0.0,14.0,1.0,20.0,103.16732026143794,5.0
1.0,8.0,2.0,9.0,5.08235294117647,5.0
1.0,10.0,2.0,12.0,5.08235294117647,5.0
9.0,11.0,10.0,19.0,170.5151960784314,5.0
9.0,19.0,10.0,20.0,331.33333333333337,5.0
7.0,19.0,8.0,20.0,1.2705882352941176,5.0
7.0,17.0,8.0,18.0,1.2705882352941176,5.0
8.0,13.0,9.0,19.0,290.57712418300656,5.0
8.0,19.0,9.0,20.0,573.6235294117647,5.0
