l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
7.0,8.0,8.0,14.0,772.4052287581699,2.0
7.0,14.0,8.0,18.0,737.5901960784314,2.0
2.0,3.0,3.0,4.0,2020.8117647058825,1.0
3.0,3.0,7.0,4.0,1699.450980392157,1.0
7.0,3.0,8.0,4.0,740.8235294117646,1.0
2.0,7.0,6.0,10.0,1910.6372549019607,1.0
6.0,7.0,7.0,10.0,1543.6967320261438,1.0
2.0,10.0,6.0,14.0,2187.801960784314,1.0
6.0,10.0,7.0,14.0,1831.2676470588235,1.0
2.0,14.0,6.0,18.0,2246.950735294118,1.0
6.0,14.0,7.0,18.0,1796.955882352941,1.0
1.0,0.0,2.0,1.0,1492.8470588235293,2.0
2.0,0.0,3.0,1.0,342.3372549019608,2.0
2.0,4.0,3.0,7.0,1773.2901960784313,2.0
3.0,4.0,7.0,5.0,1345.6970588235295,2.0
7.0,4.0,8.0,5.0,743.0980392156862,2.0
3.0,6.0,4.0,7.0,1204.3529411764707,2.0
2.0,18.0,3.0,20.0,1553.9803921568628,2.0
3.0,18.0,5.0,19.0,1140.9274509803922,2.0
1.0,1.0,2.0,7.0,958.6627450980393,2.0
1.0,7.0,2.0,13.0,663.8156862745099,2.0
1.0,13.0,2.0,19.0,756.8241830065359,2.0
1.0,19.0,2.0,20.0,1366.972549019608,2.0
2.0,1.0,3.0,3.0,688.4522875816994,2.0
0.0,0.0,1.0,6.0,522.7183006535948,4.0
0.0,6.0,1.0,14.0,203.87500000000003,4.0
0.0,14.0,1.0,20.0,248.14771241830064,4.0
3.0,5.0,4.0,6.0,315.2294117647059,4.0
7.0,5.0,8.0,8.0,76.33905228758171,4.0
4.0,5.0,7.0,7.0,489.1470588235295,4.0
5.0,18.0,7.0,19.0,635.1803921568627,4.0
7.0,18.0,8.0,19.0,294.29019607843134,4.0
3.0,0.0,5.0,3.0,4.065882352941176,5.0
5.0,0.0,7.0,3.0,0.6869281045751633,5.0
7.0,0.0,8.0,3.0,0.0,5.0
8.0,2.0,10.0,10.0,0.2034313725490196,5.0
8.0,0.0,10.0,2.0,0.0,5.0
3.0,19.0,5.0,20.0,4.065882352941176,5.0
8.0,10.0,10.0,18.0,1.2708333333333337,5.0
8.0,18.0,10.0,20.0,0.0,5.0
5.0,19.0,7.0,20.0,1.1431372549019607,5.0
7.0,19.0,8.0,20.0,0.0,5.0
