l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,3.0,1.0,1032.2,2.0
2.0,5.0,3.0,6.0,1078.6627450980393,2.0
3.0,0.0,7.0,1.0,2112.6107843137256,1.0
3.0,3.0,6.0,7.0,2412.9728758169936,1.0
2.0,9.0,8.0,17.0,2252.809558823529,1.0
2.0,17.0,8.0,18.0,2190.571895424837,1.0
3.0,19.0,8.0,20.0,2440.1098039215685,1.0
7.0,0.0,8.0,9.0,2144.5464052287584,2.0
3.0,7.0,6.0,9.0,1841.6836601307184,2.0
3.0,1.0,6.0,3.0,2160.723529411765,2.0
6.0,1.0,7.0,9.0,2380.042647058824,2.0
2.0,18.0,3.0,20.0,1496.7490196078436,2.0
3.0,18.0,8.0,19.0,2100.5058823529416,2.0
8.0,0.0,9.0,1.0,288.3725490196078,4.0
8.0,1.0,9.0,13.0,230.80065359477126,4.0
8.0,13.0,9.0,14.0,32.20392156862745,4.0
0.0,0.0,2.0,4.0,30.77107843137255,5.0
0.0,4.0,2.0,16.0,41.424673202614386,5.0
0.0,16.0,2.0,20.0,99.99705882352941,5.0
2.0,1.0,3.0,5.0,3.388235294117647,5.0
2.0,6.0,3.0,9.0,3.388235294117647,5.0
9.0,0.0,10.0,3.0,1.1503267973856208,5.0
9.0,3.0,10.0,17.0,3.246218487394958,5.0
9.0,17.0,10.0,20.0,0.0,5.0
8.0,14.0,9.0,20.0,1.1294117647058823,5.0
