l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,11.0,4.0,13.0,1683.9568627450979,1.0
4.0,11.0,6.0,13.0,2183.399019607843,1.0
6.0,11.0,8.0,13.0,2047.1843137254905,1.0
2.0,13.0,4.0,15.0,2119.076470588236,1.0
4.0,13.0,6.0,15.0,2574.358823529412,1.0
6.0,13.0,8.0,15.0,2297.7029411764706,1.0
2.0,15.0,4.0,17.0,2063.435294117647,1.0
4.0,15.0,6.0,17.0,2507.142156862745,1.0
6.0,15.0,8.0,17.0,2304.018627450981,1.0
2.0,17.0,4.0,18.0,2193.227450980392,1.0
4.0,17.0,6.0,18.0,2504.5333333333333,1.0
6.0,17.0,8.0,18.0,2316.070588235294,1.0
2.0,18.0,3.0,19.0,254.2470588235294,2.0
3.0,18.0,5.0,19.0,351.7647058823529,2.0
5.0,18.0,7.0,19.0,391.67058823529413,2.0
7.0,18.0,9.0,20.0,1262.2627450980392,2.0
4.0,6.0,6.0,8.0,2404.090196078432,1.0
6.0,6.0,7.0,8.0,2292.472549019608,1.0
4.0,4.0,6.0,6.0,2459.978431372549,1.0
6.0,4.0,7.0,6.0,2401.707843137255,1.0
1.0,2.0,3.0,4.0,1264.3627450980389,2.0
3.0,2.0,5.0,4.0,2109.840196078432,2.0
5.0,2.0,7.0,4.0,2262.282352941177,2.0
1.0,1.0,3.0,2.0,968.2156862745096,2.0
3.0,1.0,5.0,2.0,1115.2509803921566,2.0
5.0,1.0,7.0,2.0,1260.3098039215688,2.0
7.0,7.0,8.0,11.0,1321.5039215686274,2.0
7.0,3.0,8.0,7.0,1249.8,2.0
7.0,1.0,8.0,3.0,1523.6764705882351,2.0
8.0,8.0,9.0,11.0,1151.1581699346405,2.0
1.0,7.0,2.0,10.0,712.9803921568626,2.0
2.0,6.0,3.0,10.0,1418.0098039215686,2.0
2.0,4.0,3.0,6.0,1456.1,2.0
3.0,5.0,4.0,9.0,2004.3362745098043,2.0
3.0,4.0,4.0,5.0,2076.329411764706,2.0
4.0,8.0,6.0,9.0,1800.329411764706,2.0
6.0,8.0,7.0,9.0,1609.5098039215686,2.0
5.0,0.0,7.0,1.0,422.2196078431372,4.0
7.0,0.0,8.0,1.0,1022.7490196078434,4.0
9.0,4.0,10.0,8.0,203.42450980392158,4.0
9.0,0.0,10.0,4.0,349.21862745098036,4.0
9.0,8.0,10.0,12.0,456.3156862745098,4.0
9.0,12.0,10.0,16.0,252.52450980392157,4.0
9.0,16.0,10.0,20.0,507.64411764705886,4.0
8.0,11.0,9.0,15.0,380.25882352941176,4.0
8.0,15.0,9.0,18.0,383.87189542483657,4.0
8.0,4.0,9.0,8.0,650.1735294117648,4.0
8.0,0.0,9.0,4.0,859.2470588235294,4.0
3.0,9.0,4.0,11.0,344.1549019607843,4.0
4.0,9.0,6.0,11.0,343.94313725490196,4.0
6.0,9.0,7.0,11.0,680.2686274509804,4.0
2.0,10.0,3.0,11.0,117.51111111111112,4.0
1.0,4.0,2.0,7.0,325.51372549019607,4.0
0.0,6.0,1.0,10.0,7.9186274509803924,5.0
0.0,2.0,1.0,6.0,6.330392156862746,5.0
0.0,0.0,1.0,2.0,0.0,5.0
3.0,0.0,5.0,1.0,4.286274509803921,5.0
1.0,0.0,3.0,1.0,56.76666666666666,5.0
0.0,10.0,2.0,14.0,15.864705882352938,5.0
0.0,14.0,2.0,18.0,8.584313725490196,5.0
0.0,18.0,2.0,20.0,0.7029411764705882,5.0
3.0,19.0,5.0,20.0,0.0,5.0
2.0,19.0,3.0,20.0,0.0,5.0
5.0,19.0,7.0,20.0,51.476470588235294,5.0
