l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,3.0,1.0,841.1450980392157,2.0
3.0,0.0,4.0,1.0,1928.2862745098041,1.0
6.0,0.0,8.0,3.0,1821.0241830065358,1.0
5.0,15.0,7.0,20.0,2192.8454901960786,1.0
7.0,15.0,8.0,20.0,2043.3796078431371,1.0
6.0,6.0,8.0,12.0,2043.6862745098044,1.0
6.0,12.0,8.0,13.0,2100.656862745098,1.0
3.0,7.0,6.0,8.0,1465.8575163398693,1.0
3.0,8.0,6.0,12.0,1886.1369281045754,1.0
3.0,12.0,6.0,13.0,1217.5529411764705,1.0
4.0,0.0,6.0,3.0,1515.6013071895425,2.0
3.0,1.0,4.0,3.0,1062.7490196078434,2.0
8.0,1.0,9.0,7.0,1187.6045751633987,2.0
8.0,0.0,9.0,1.0,1173.4666666666667,2.0
8.0,7.0,9.0,13.0,1400.2882352941178,2.0
8.0,13.0,9.0,19.0,1213.107843137255,2.0
8.0,19.0,9.0,20.0,1094.2509803921566,2.0
5.0,14.0,6.0,15.0,1507.1333333333332,2.0
6.0,13.0,8.0,15.0,1510.5960784313725,2.0
7.0,3.0,8.0,6.0,1012.5254901960783,2.0
3.0,13.0,6.0,14.0,371.956862745098,4.0
3.0,14.0,5.0,20.0,1484.7111111111112,4.0
1.0,14.0,3.0,20.0,488.8359477124183,4.0
2.0,3.0,6.0,5.0,633.9887254901962,4.0
6.0,3.0,7.0,6.0,105.47450980392156,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,0.0,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,4.0,127.17549019607843,5.0
1.0,4.0,2.0,10.0,0.0,5.0
1.0,10.0,2.0,14.0,1.241176470588235,5.0
2.0,1.0,3.0,3.0,3.388235294117647,5.0
2.0,5.0,3.0,6.0,0.0,5.0
2.0,6.0,3.0,12.0,158.88823529411766,5.0
2.0,12.0,3.0,14.0,102.67450980392157,5.0
3.0,5.0,6.0,7.0,5.08235294117647,5.0
9.0,0.0,10.0,6.0,304.88104575163396,5.0
9.0,6.0,10.0,14.0,329.7259803921569,5.0
9.0,14.0,10.0,20.0,294.35620915032683,5.0
