l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,0.0,7.0,2.0,2544.3794117647053,1.0
3.0,4.0,7.0,5.0,2497.4029411764704,1.0
3.0,6.0,7.0,9.0,2503.159150326797,1.0
7.0,6.0,8.0,9.0,2010.3124183006535,1.0
2.0,10.0,6.0,11.0,2316.830392156863,1.0
6.0,10.0,7.0,11.0,2468.3803921568633,1.0
2.0,12.0,3.0,16.0,2102.018627450981,1.0
3.0,12.0,7.0,16.0,2495.2627450980394,1.0
7.0,12.0,8.0,16.0,1668.4117647058827,1.0
2.0,16.0,3.0,17.0,1559.1254901960785,2.0
3.0,16.0,7.0,17.0,2130.116666666667,2.0
7.0,16.0,8.0,17.0,1979.2392156862745,2.0
2.0,4.0,3.0,10.0,1548.266013071895,2.0
2.0,0.0,3.0,4.0,1252.8754901960785,2.0
2.0,11.0,6.0,12.0,2204.3705882352947,2.0
6.0,11.0,7.0,12.0,2219.7058823529414,2.0
3.0,2.0,7.0,4.0,2288.036764705883,2.0
2.0,17.0,3.0,19.0,1404.8627450980393,2.0
3.0,17.0,7.0,19.0,2380.4955882352947,1.0
3.0,19.0,7.0,20.0,2156.2215686274512,2.0
7.0,17.0,8.0,20.0,1985.3892156862744,2.0
7.0,0.0,9.0,6.0,702.4486928104575,4.0
3.0,5.0,7.0,6.0,1402.5362745098034,4.0
3.0,9.0,7.0,10.0,1658.5607843137257,4.0
7.0,9.0,8.0,12.0,137.2702614379085,4.0
0.0,1.0,2.0,7.0,46.63954248366014,5.0
0.0,0.0,2.0,1.0,70.69411764705883,5.0
0.0,7.0,2.0,13.0,32.21372549019608,5.0
0.0,13.0,2.0,19.0,50.74117647058824,5.0
0.0,19.0,2.0,20.0,78.93725490196078,5.0
2.0,19.0,3.0,20.0,3.388235294117647,5.0
9.0,0.0,10.0,6.0,0.0,5.0
9.0,6.0,10.0,14.0,0.0,5.0
9.0,14.0,10.0,20.0,0.0,5.0
8.0,6.0,9.0,10.0,143.62156862745096,5.0
8.0,10.0,9.0,16.0,37.36862745098039,5.0
8.0,16.0,9.0,20.0,226.7882352941177,5.0
