l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
8.0,14.0,9.0,15.0,736.1960784313727,2.0
3.0,0.0,7.0,1.0,2362.9813725490194,1.0
3.0,7.0,7.0,11.0,2405.057107843138,1.0
7.0,7.0,8.0,11.0,2088.657843137255,1.0
3.0,3.0,7.0,7.0,2349.6953431372553,1.0
7.0,3.0,8.0,7.0,2048.78137254902,1.0
3.0,2.0,7.0,3.0,2066.0000000000005,1.0
7.0,2.0,8.0,3.0,1775.2705882352946,1.0
4.0,13.0,5.0,19.0,1979.1588235294118,1.0
5.0,13.0,7.0,19.0,2319.04183006536,1.0
7.0,13.0,8.0,19.0,2245.866013071896,1.0
3.0,18.0,4.0,20.0,2166.341176470588,1.0
2.0,15.0,3.0,20.0,904.2713725490196,2.0
3.0,15.0,4.0,18.0,1707.5620915032682,2.0
8.0,17.0,9.0,20.0,635.1712418300654,2.0
4.0,19.0,5.0,20.0,2202.3764705882354,2.0
5.0,19.0,7.0,20.0,2170.007843137255,2.0
7.0,19.0,8.0,20.0,2147.552941176471,2.0
2.0,0.0,3.0,4.0,1121.95,2.0
2.0,4.0,3.0,10.0,1463.1705882352942,2.0
2.0,10.0,3.0,14.0,1334.1588235294118,2.0
3.0,11.0,4.0,14.0,1813.2065359477126,2.0
4.0,11.0,5.0,13.0,1942.0686274509806,2.0
5.0,11.0,7.0,13.0,2179.726470588236,2.0
7.0,11.0,8.0,13.0,2121.6725490196077,2.0
8.0,0.0,9.0,3.0,709.1398692810457,2.0
7.0,0.0,8.0,2.0,177.1796568627451,4.0
3.0,1.0,7.0,2.0,1425.7882352941178,4.0
8.0,3.0,9.0,5.0,594.4509803921569,4.0
8.0,5.0,9.0,11.0,470.3777777777778,4.0
8.0,11.0,9.0,14.0,562.9307189542484,4.0
9.0,13.0,10.0,15.0,36.39686274509804,4.0
1.0,0.0,2.0,6.0,341.3274509803921,4.0
2.0,14.0,4.0,15.0,679.343137254902,4.0
8.0,15.0,9.0,17.0,68.18605664488018,4.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,0.0,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,6.0,2.0,10.0,81.51372549019608,5.0
1.0,10.0,2.0,16.0,20.24313725490196,5.0
1.0,16.0,2.0,20.0,130.98921568627452,5.0
9.0,5.0,10.0,13.0,143.5529411764706,5.0
9.0,0.0,10.0,5.0,146.81411764705882,5.0
9.0,15.0,10.0,20.0,1.016470588235294,5.0
