l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,2.0,5.0,5.0,2501.3444444444444,1.0
5.0,5.0,7.0,6.0,2532.9392156862746,1.0
6.0,8.0,8.0,10.0,2084.7980392156865,1.0
2.0,4.0,3.0,10.0,1809.4006535947715,2.0
2.0,0.0,3.0,4.0,1753.5578431372546,2.0
7.0,2.0,8.0,8.0,1734.3823529411764,2.0
7.0,0.0,8.0,2.0,1893.5509803921566,2.0
6.0,6.0,7.0,8.0,2412.3529411764707,2.0
3.0,0.0,5.0,2.0,2269.038235294118,2.0
5.0,6.0,6.0,10.0,2357.400980392157,2.0
2.0,19.0,3.0,20.0,1851.3607843137256,2.0
3.0,19.0,7.0,20.0,1990.785294117647,2.0
7.0,19.0,8.0,20.0,1590.1215686274509,2.0
2.0,11.0,6.0,15.0,2452.8014705882347,1.0
6.0,11.0,7.0,15.0,2570.2431372549013,1.0
2.0,15.0,6.0,16.0,2346.835294117647,1.0
6.0,15.0,7.0,16.0,2043.258823529412,1.0
2.0,17.0,3.0,19.0,2210.550980392157,1.0
3.0,17.0,7.0,19.0,2573.458333333333,1.0
7.0,17.0,8.0,19.0,1765.3313725490195,1.0
7.0,10.0,8.0,16.0,1142.9437908496734,2.0
7.0,16.0,8.0,17.0,1476.5882352941178,2.0
2.0,16.0,6.0,17.0,1922.8166666666666,2.0
6.0,16.0,7.0,17.0,1864.5098039215686,2.0
1.0,10.0,2.0,12.0,487.6921568627452,2.0
2.0,10.0,6.0,11.0,1914.4686274509804,2.0
6.0,10.0,7.0,11.0,1144.1921568627452,2.0
3.0,6.0,5.0,10.0,1502.2446078431371,4.0
3.0,5.0,5.0,6.0,1777.9058823529413,4.0
5.0,1.0,7.0,5.0,1710.2725490196078,4.0
5.0,0.0,7.0,1.0,1445.0901960784313,4.0
8.0,0.0,10.0,6.0,72.50130718954249,5.0
8.0,6.0,10.0,14.0,27.179656862745095,5.0
8.0,14.0,10.0,20.0,9.91732026143791,5.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,0.0,5.0
0.0,14.0,1.0,20.0,0.0,5.0
1.0,4.0,2.0,10.0,116.45163398692812,5.0
1.0,0.0,2.0,4.0,135.96176470588236,5.0
1.0,12.0,2.0,18.0,159.3875816993464,5.0
1.0,18.0,2.0,20.0,30.49411764705882,5.0
