l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
7.0,8.0,8.0,9.0,592.4823529411765,2.0
7.0,10.0,8.0,12.0,687.4333333333333,2.0
2.0,7.0,6.0,8.0,2063.458823529412,1.0
6.0,7.0,7.0,8.0,1101.9058823529413,1.0
2.0,8.0,6.0,12.0,2388.045098039216,1.0
6.0,8.0,7.0,12.0,1810.794117647059,1.0
2.0,12.0,6.0,13.0,1943.4627450980395,1.0
6.0,12.0,7.0,13.0,1045.8392156862747,1.0
1.0,3.0,2.0,6.0,1240.3607843137254,2.0
1.0,6.0,2.0,12.0,1124.6,2.0
1.0,12.0,2.0,16.0,1207.4735294117647,2.0
2.0,3.0,3.0,7.0,794.2862745098039,2.0
3.0,6.0,5.0,7.0,954.6078431372548,2.0
2.0,13.0,3.0,15.0,1309.0019607843135,2.0
3.0,13.0,5.0,14.0,1176.5764705882352,2.0
3.0,14.0,5.0,15.0,951.2588235294118,2.0
7.0,17.0,8.0,18.0,1925.7098039215687,1.0
3.0,15.0,5.0,19.0,1836.8,1.0
5.0,15.0,6.0,18.0,1160.6418300653595,1.0
2.0,15.0,3.0,20.0,1476.9992156862747,2.0
3.0,19.0,4.0,20.0,436.1098039215685,2.0
1.0,17.0,2.0,20.0,1358.9228758169936,2.0
6.0,15.0,7.0,18.0,1104.6666666666667,2.0
7.0,16.0,8.0,17.0,1114.7607843137255,2.0
8.0,17.0,9.0,19.0,1032.1196078431371,2.0
7.0,18.0,8.0,19.0,358.1294117647059,2.0
0.0,0.0,1.0,6.0,731.2529411764708,4.0
0.0,6.0,1.0,14.0,295.65833333333336,4.0
0.0,14.0,1.0,20.0,647.1117647058824,4.0
1.0,0.0,3.0,3.0,1057.3183006535949,4.0
1.0,16.0,2.0,17.0,528.3843137254901,4.0
7.0,12.0,9.0,15.0,659.3209150326797,4.0
7.0,15.0,8.0,16.0,140.42990196078432,4.0
8.0,15.0,10.0,17.0,533.4617647058824,4.0
5.0,13.0,7.0,15.0,1048.3735294117646,4.0
8.0,3.0,9.0,6.0,37.34843863471315,4.0
5.0,6.0,7.0,7.0,685.8196078431373,4.0
7.0,6.0,8.0,7.0,388.9411764705882,4.0
3.0,4.0,4.0,6.0,102.54656862745097,4.0
4.0,5.0,6.0,6.0,177.13006535947713,4.0
6.0,4.0,8.0,6.0,551.1813725490197,4.0
3.0,0.0,7.0,4.0,0.010294117647058823,5.0
7.0,0.0,8.0,4.0,1.2892156862745097,5.0
9.0,0.0,10.0,3.0,0.0,5.0
9.0,3.0,10.0,11.0,0.16176470588235292,5.0
9.0,11.0,10.0,15.0,18.884313725490195,5.0
7.0,9.0,8.0,10.0,1.2705882352941176,5.0
7.0,7.0,8.0,8.0,1.2705882352941176,5.0
8.0,6.0,9.0,12.0,243.48496732026143,5.0
4.0,4.0,6.0,5.0,3.388235294117647,5.0
8.0,0.0,9.0,3.0,1.1294117647058823,5.0
9.0,17.0,10.0,20.0,1.016470588235294,5.0
4.0,19.0,5.0,20.0,0.5490196078431372,5.0
5.0,19.0,7.0,20.0,0.0,5.0
7.0,19.0,9.0,20.0,3.6607843137254896,5.0
5.0,18.0,7.0,19.0,11.121568627450982,5.0
