l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,7.0,3.0,11.0,584.0509803921569,2.0
3.0,9.0,4.0,11.0,2018.1274509803925,1.0
4.0,9.0,6.0,11.0,2435.078431372549,1.0
6.0,9.0,7.0,11.0,2507.4254901960785,1.0
3.0,7.0,4.0,9.0,2168.2333333333336,1.0
4.0,7.0,6.0,9.0,2565.8794117647053,1.0
6.0,7.0,7.0,9.0,2561.5862745098043,1.0
7.0,3.0,9.0,6.0,1098.1692810457516,2.0
7.0,6.0,9.0,10.0,1596.5279411764707,2.0
7.0,10.0,9.0,14.0,1228.4774509803924,2.0
3.0,11.0,4.0,12.0,1123.41568627451,2.0
4.0,11.0,6.0,13.0,1011.2362745098039,2.0
6.0,11.0,7.0,13.0,1474.0254901960784,2.0
3.0,5.0,4.0,7.0,1205.3411764705882,2.0
4.0,5.0,6.0,7.0,1679.3509803921568,2.0
6.0,5.0,7.0,7.0,2069.945098039216,2.0
5.0,3.0,7.0,5.0,409.22352941176473,4.0
2.0,4.0,3.0,7.0,171.6474945533769,4.0
3.0,4.0,5.0,5.0,526.7235294117647,4.0
9.0,4.0,10.0,6.0,54.51960784313725,4.0
9.0,6.0,10.0,10.0,131.02843137254902,4.0
9.0,10.0,10.0,13.0,79.09019607843136,4.0
2.0,11.0,3.0,13.0,116.08104575163401,4.0
3.0,12.0,4.0,13.0,97.87156862745098,4.0
0.0,6.0,2.0,10.0,16.834803921568625,5.0
0.0,2.0,2.0,6.0,2.616176470588235,5.0
0.0,0.0,2.0,2.0,0.0,5.0
3.0,0.0,5.0,4.0,1.1789215686274508,5.0
2.0,0.0,3.0,4.0,0.0,5.0
5.0,0.0,7.0,3.0,0.0,5.0
7.0,0.0,9.0,3.0,19.03529411764706,5.0
9.0,0.0,10.0,4.0,0.24411764705882355,5.0
0.0,10.0,2.0,14.0,3.7901960784313733,5.0
0.0,14.0,2.0,18.0,0.0,5.0
0.0,18.0,2.0,20.0,0.0,5.0
3.0,13.0,5.0,17.0,0.0,5.0
2.0,13.0,3.0,17.0,0.0,5.0
3.0,17.0,5.0,20.0,0.0,5.0
2.0,17.0,3.0,20.0,0.0,5.0
5.0,13.0,7.0,17.0,5.312745098039216,5.0
5.0,17.0,7.0,20.0,0.0,5.0
7.0,14.0,9.0,18.0,1.203921568627451,5.0
7.0,18.0,9.0,20.0,0.0,5.0
9.0,13.0,10.0,17.0,0.2264705882352941,5.0
9.0,17.0,10.0,20.0,0.0,5.0
