l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,2.0,7.0,6.0,2488.688725490196,1.0
3.0,8.0,7.0,10.0,2520.05,1.0
7.0,8.0,8.0,10.0,2035.8627450980396,1.0
2.0,6.0,3.0,12.0,1371.3098039215683,2.0
2.0,0.0,3.0,6.0,1349.9248366013073,2.0
7.0,2.0,8.0,8.0,2056.8673202614373,2.0
7.0,0.0,8.0,2.0,1984.541176470588,2.0
3.0,10.0,7.0,12.0,2017.003431372549,2.0
7.0,10.0,8.0,12.0,1628.386274509804,2.0
3.0,6.0,7.0,8.0,2230.1303921568633,2.0
3.0,0.0,7.0,2.0,2124.2000000000007,2.0
7.0,12.0,8.0,16.0,1245.3088235294115,2.0
3.0,12.0,7.0,16.0,2407.2073529411764,1.0
3.0,16.0,7.0,20.0,2380.870343137255,1.0
7.0,16.0,8.0,20.0,1729.700980392157,1.0
2.0,12.0,3.0,18.0,2071.6803921568626,2.0
2.0,18.0,3.0,20.0,1648.18431372549,2.0
1.0,1.0,2.0,7.0,137.39738562091506,4.0
1.0,0.0,2.0,1.0,148.8941176470588,4.0
1.0,7.0,2.0,13.0,220.1143790849673,4.0
1.0,13.0,2.0,19.0,267.1993464052288,4.0
1.0,19.0,2.0,20.0,111.69803921568628,4.0
8.0,7.0,9.0,13.0,235.8169934640523,4.0
8.0,1.0,9.0,7.0,294.81960784313725,4.0
8.0,0.0,9.0,1.0,211.38039215686277,4.0
8.0,14.0,9.0,20.0,133.49019607843138,4.0
9.0,0.0,10.0,6.0,1.415686274509804,5.0
9.0,6.0,10.0,14.0,0.0,5.0
9.0,14.0,10.0,20.0,0.0,5.0
8.0,13.0,9.0,14.0,1.1294117647058823,5.0
0.0,0.0,1.0,6.0,0.0,5.0
0.0,6.0,1.0,14.0,4.027941176470588,5.0
0.0,14.0,1.0,20.0,3.3594771241830066,5.0
