l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,9.0,4.0,11.0,2027.2745098039215,1.0
4.0,9.0,6.0,11.0,2416.664705882353,1.0
6.0,9.0,7.0,11.0,2502.2588235294115,1.0
3.0,7.0,4.0,9.0,2185.782352941176,1.0
4.0,7.0,6.0,9.0,2571.3705882352947,1.0
6.0,7.0,7.0,9.0,2563.866666666667,1.0
8.0,3.0,9.0,6.0,907.4483660130718,2.0
8.0,6.0,9.0,10.0,812.2166666666667,2.0
8.0,10.0,9.0,14.0,723.7156862745097,2.0
2.0,6.0,3.0,7.0,607.9294117647057,2.0
2.0,7.0,3.0,11.0,684.3901960784312,2.0
2.0,11.0,3.0,12.0,460.8509803921569,2.0
3.0,5.0,5.0,7.0,1460.4254901960785,2.0
5.0,4.0,7.0,7.0,1588.9143790849675,2.0
7.0,4.0,8.0,7.0,1993.755555555556,2.0
7.0,7.0,8.0,11.0,2310.1196078431376,2.0
7.0,11.0,8.0,14.0,1281.5816993464052,2.0
6.0,11.0,7.0,13.0,1370.0725490196078,2.0
4.0,11.0,6.0,12.0,1469.6156862745095,2.0
3.0,11.0,4.0,12.0,1129.4549019607844,2.0
2.0,3.0,3.0,6.0,154.0740740740741,4.0
3.0,3.0,5.0,5.0,573.4686274509804,4.0
5.0,3.0,7.0,4.0,537.1098039215686,4.0
7.0,3.0,8.0,4.0,664.8549019607842,4.0
4.0,12.0,6.0,13.0,628.156862745098,4.0
2.0,12.0,4.0,13.0,283.5156862745098,4.0
9.0,4.0,10.0,6.0,68.34705882352941,4.0
9.0,6.0,10.0,10.0,125.07843137254903,4.0
9.0,10.0,10.0,13.0,66.81437908496731,4.0
0.0,6.0,2.0,10.0,19.30098039215686,5.0
0.0,2.0,2.0,6.0,2.0857843137254903,5.0
0.0,0.0,2.0,2.0,0.0,5.0
3.0,0.0,5.0,3.0,0.0,5.0
2.0,0.0,3.0,3.0,0.0,5.0
5.0,0.0,7.0,3.0,0.0,5.0
7.0,0.0,9.0,3.0,13.701307189542485,5.0
9.0,0.0,10.0,4.0,0.18823529411764706,5.0
0.0,10.0,2.0,14.0,5.725980392156862,5.0
0.0,14.0,2.0,18.0,0.0,5.0
0.0,18.0,2.0,20.0,0.0,5.0
3.0,13.0,5.0,17.0,0.0,5.0
2.0,13.0,3.0,17.0,0.0,5.0
3.0,17.0,5.0,20.0,0.0,5.0
2.0,17.0,3.0,20.0,0.0,5.0
5.0,13.0,7.0,17.0,2.0387254901960783,5.0
5.0,17.0,7.0,20.0,0.0,5.0
7.0,14.0,9.0,18.0,0.0,5.0
7.0,18.0,9.0,20.0,0.0,5.0
9.0,13.0,10.0,17.0,0.004901960784313725,5.0
9.0,17.0,10.0,20.0,0.0,5.0
