l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,0.0,3.0,2.0,1562.5254901960784,1.0
3.0,0.0,7.0,2.0,2470.164705882353,1.0
7.0,0.0,8.0,2.0,2266.098039215686,1.0
3.0,5.0,7.0,9.0,2463.3193627450987,1.0
2.0,6.0,3.0,12.0,1980.9993464052288,2.0
2.0,2.0,3.0,6.0,1912.7176470588238,2.0
7.0,4.0,8.0,10.0,987.6823529411763,2.0
7.0,2.0,8.0,4.0,1933.7294117647061,2.0
1.0,8.0,2.0,12.0,694.3617647058824,2.0
1.0,3.0,2.0,4.0,740.5529411764705,2.0
3.0,9.0,7.0,11.0,1805.1632352941174,2.0
3.0,2.0,7.0,5.0,1979.9398692810464,2.0
2.0,18.0,3.0,19.0,173.82745098039214,2.0
3.0,18.0,7.0,19.0,446.593137254902,2.0
7.0,18.0,8.0,19.0,583.4823529411765,2.0
2.0,19.0,3.0,20.0,1665.2274509803922,1.0
3.0,19.0,7.0,20.0,2503.688235294118,1.0
7.0,19.0,8.0,20.0,2187.098039215686,1.0
1.0,4.0,2.0,8.0,258.7916666666667,4.0
0.0,2.0,1.0,10.0,21.573039215686283,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,2.0,3.0,5.08235294117647,5.0
8.0,2.0,10.0,10.0,67.37965686274511,5.0
8.0,0.0,10.0,2.0,28.464705882352945,5.0
0.0,10.0,1.0,18.0,0.8691176470588234,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,12.0,2.0,18.0,14.93529411764706,5.0
1.0,18.0,2.0,20.0,0.4549019607843138,5.0
2.0,12.0,3.0,18.0,1.2562091503267974,5.0
3.0,11.0,5.0,15.0,60.17941176470589,5.0
3.0,15.0,5.0,18.0,0.0,5.0
7.0,10.0,8.0,16.0,50.303921568627466,5.0
7.0,16.0,8.0,18.0,0.0,5.0
8.0,10.0,10.0,18.0,0.275,5.0
8.0,18.0,10.0,20.0,14.07941176470588,5.0
5.0,11.0,7.0,17.0,11.399673202614382,5.0
5.0,17.0,7.0,18.0,0.0,5.0
