l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,0.0,7.0,2.0,2478.4205882352944,1.0
7.0,0.0,8.0,2.0,2123.113725490196,1.0
3.0,6.0,7.0,10.0,2424.9727941176475,1.0
3.0,5.0,7.0,6.0,2412.5000000000005,1.0
2.0,0.0,3.0,5.0,1471.6839215686273,2.0
3.0,2.0,7.0,5.0,2218.0052287581707,2.0
7.0,4.0,8.0,10.0,1067.0954248366013,2.0
7.0,2.0,8.0,4.0,2025.5960784313725,2.0
1.0,5.0,3.0,6.0,1249.0313725490196,2.0
1.0,6.0,3.0,12.0,1361.4323529411765,2.0
1.0,12.0,3.0,13.0,731.0352941176469,2.0
8.0,2.0,9.0,4.0,673.8862745098038,2.0
5.0,10.0,7.0,11.0,1092.0156862745098,2.0
4.0,10.0,5.0,12.0,1296.7627450980392,2.0
3.0,10.0,4.0,13.0,1200.5111111111114,2.0
7.0,18.0,9.0,20.0,638.2549019607842,4.0
2.0,19.0,6.0,20.0,596.4558823529411,4.0
6.0,19.0,7.0,20.0,1097.972549019608,4.0
0.0,2.0,1.0,10.0,0.0,5.0
0.0,0.0,1.0,2.0,0.0,5.0
1.0,0.0,2.0,5.0,5.08235294117647,5.0
8.0,0.0,9.0,2.0,1.1294117647058823,5.0
9.0,2.0,10.0,10.0,11.285294117647053,5.0
9.0,0.0,10.0,2.0,0.0,5.0
8.0,4.0,9.0,10.0,333.6333333333334,5.0
0.0,10.0,1.0,18.0,0.0,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,13.0,2.0,19.0,0.18366013071895426,5.0
1.0,19.0,2.0,20.0,16.015686274509804,5.0
2.0,13.0,4.0,19.0,0.00915032679738562,5.0
4.0,12.0,5.0,16.0,17.469607843137258,5.0
4.0,16.0,5.0,19.0,0.0,5.0
7.0,10.0,9.0,16.0,54.66405228758169,5.0
7.0,16.0,9.0,18.0,0.0,5.0
9.0,10.0,10.0,18.0,0.0,5.0
9.0,18.0,10.0,20.0,0.0,5.0
5.0,11.0,7.0,17.0,79.65457516339869,5.0
5.0,17.0,7.0,19.0,3.118627450980392,5.0
