l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,10.0,7.0,14.0,2563.9742647058824,1.0
2.0,8.0,3.0,15.0,1865.742296918768,2.0
3.0,8.0,7.0,10.0,2214.9142156862745,2.0
3.0,14.0,7.0,15.0,1959.1872549019608,2.0
3.0,4.0,7.0,7.0,2578.301960784314,1.0
2.0,2.0,3.0,8.0,1763.233986928105,2.0
7.0,2.0,8.0,9.0,1883.9697478991598,2.0
3.0,2.0,7.0,4.0,2278.32205882353,2.0
3.0,7.0,5.0,8.0,2424.135294117647,2.0
3.0,16.0,7.0,20.0,2538.729656862745,1.0
3.0,15.0,5.0,16.0,1843.8411764705884,2.0
2.0,0.0,8.0,2.0,1626.5643790849674,2.0
1.0,1.0,2.0,2.0,502.75294117647064,2.0
7.0,9.0,8.0,14.0,1808.798692810457,2.0
5.0,7.0,7.0,8.0,2206.688235294118,2.0
5.0,15.0,7.0,16.0,1935.8794117647064,2.0
1.0,2.0,2.0,5.0,149.70065359477124,4.0
1.0,5.0,2.0,17.0,126.9248366013072,4.0
1.0,17.0,2.0,20.0,154.49281045751638,4.0
2.0,15.0,3.0,20.0,306.06405228758166,4.0
8.0,9.0,9.0,20.0,10.017231134878196,4.0
7.0,14.0,8.0,20.0,121.64566993464052,4.0
8.0,0.0,9.0,9.0,1.1294117647058823,5.0
9.0,0.0,10.0,3.0,0.0,5.0
9.0,3.0,10.0,17.0,0.0,5.0
9.0,17.0,10.0,20.0,0.0,5.0
0.0,0.0,1.0,3.0,0.0,5.0
0.0,3.0,1.0,17.0,0.0,5.0
0.0,17.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,1.0,5.08235294117647,5.0
