l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,4.0,7.0,9.0,2319.113921568628,1.0
3.0,10.0,5.0,11.0,2156.7392156862747,1.0
5.0,11.0,7.0,12.0,2188.5392156862745,1.0
5.0,14.0,7.0,15.0,2287.247058823529,1.0
3.0,16.0,7.0,20.0,1941.0370098039216,1.0
1.0,2.0,3.0,12.0,1264.901568627451,2.0
3.0,3.0,7.0,4.0,779.6725490196077,2.0
7.0,4.0,8.0,6.0,886.6294117647058,2.0
7.0,6.0,8.0,18.0,1703.1892156862748,2.0
7.0,18.0,8.0,20.0,2254.1980392156865,2.0
8.0,9.0,9.0,20.0,1261.3333333333333,2.0
3.0,14.0,4.0,16.0,1179.5039215686274,2.0
5.0,12.0,7.0,14.0,1336.7745098039215,2.0
3.0,11.0,4.0,13.0,1169.7627450980392,2.0
4.0,11.0,5.0,16.0,1621.9647058823525,2.0
3.0,9.0,5.0,10.0,2250.472549019608,2.0
5.0,9.0,7.0,11.0,1961.0656862745093,2.0
5.0,15.0,7.0,16.0,2072.954901960785,2.0
2.0,1.0,8.0,2.0,1831.4111111111115,1.0
6.0,0.0,8.0,1.0,927.2803921568628,2.0
8.0,0.0,9.0,3.0,580.1712418300652,2.0
7.0,3.0,8.0,4.0,1008.2117647058824,2.0
3.0,2.0,8.0,3.0,1301.1333333333334,2.0
2.0,0.0,6.0,1.0,264.0267973856209,4.0
0.0,0.0,1.0,3.0,0.043137254901960784,5.0
0.0,3.0,1.0,17.0,40.44481792717087,5.0
0.0,17.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,2.0,5.08235294117647,5.0
1.0,12.0,3.0,20.0,6.776470588235294,5.0
3.0,13.0,4.0,14.0,2.541176470588235,5.0
9.0,0.0,10.0,3.0,0.0196078431372549,5.0
9.0,3.0,10.0,17.0,21.015966386554624,5.0
9.0,17.0,10.0,20.0,43.491503267973854,5.0
8.0,3.0,9.0,9.0,1.1294117647058823,5.0
