l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,9.0,3.0,10.0,682.8235294117646,2.0
2.0,11.0,3.0,13.0,824.8313725490193,2.0
3.0,3.0,7.0,4.0,2440.237254901961,1.0
3.0,5.0,7.0,7.0,2415.317156862745,1.0
3.0,9.0,7.0,10.0,2302.6176470588234,1.0
3.0,11.0,7.0,13.0,2141.2651960784315,1.0
8.0,6.0,9.0,12.0,792.3411764705883,2.0
4.0,13.0,7.0,14.0,1663.1738562091505,2.0
3.0,10.0,7.0,11.0,2086.038235294118,2.0
2.0,6.0,3.0,8.0,801.0372549019608,2.0
3.0,7.0,7.0,9.0,2090.4068627450984,2.0
7.0,5.0,8.0,15.0,2119.2811764705884,2.0
3.0,4.0,7.0,5.0,2250.310784313726,2.0
2.0,2.0,3.0,4.0,982.9470588235297,2.0
3.0,2.0,6.0,3.0,1648.5137254901956,2.0
7.0,3.0,9.0,5.0,1437.2264705882349,2.0
2.0,16.0,7.0,20.0,2483.49862745098,1.0
2.0,13.0,4.0,16.0,1834.2627450980392,2.0
4.0,14.0,7.0,16.0,1889.0039215686272,2.0
7.0,15.0,8.0,20.0,1142.726274509804,2.0
2.0,0.0,5.0,1.0,2358.633986928105,1.0
5.0,0.0,8.0,2.0,1704.5849673202615,2.0
2.0,1.0,5.0,2.0,1873.0601307189545,2.0
6.0,2.0,8.0,3.0,1888.1549019607846,2.0
1.0,13.0,2.0,20.0,100.6731092436975,4.0
0.0,0.0,1.0,3.0,0.0,5.0
0.0,3.0,1.0,17.0,0.0,5.0
0.0,17.0,1.0,20.0,0.0,5.0
1.0,1.0,2.0,13.0,63.917973856209144,5.0
1.0,0.0,2.0,1.0,213.68235294117645,5.0
2.0,4.0,3.0,6.0,3.388235294117647,5.0
2.0,8.0,3.0,9.0,3.388235294117647,5.0
2.0,10.0,3.0,11.0,3.388235294117647,5.0
8.0,0.0,9.0,3.0,1.1294117647058823,5.0
9.0,0.0,10.0,3.0,0.3568627450980393,5.0
9.0,3.0,10.0,17.0,6.019047619047619,5.0
9.0,17.0,10.0,20.0,0.0,5.0
8.0,12.0,9.0,20.0,1.1294117647058823,5.0
8.0,5.0,9.0,6.0,1.1294117647058823,5.0
