l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,5.0,3.0,8.0,1129.6248366013072,2.0
2.0,8.0,3.0,12.0,1537.7588235294115,2.0
2.0,12.0,3.0,15.0,1823.5503267973857,2.0
3.0,2.0,4.0,6.0,1626.4578431372547,1.0
3.0,6.0,4.0,10.0,2310.0107843137257,1.0
3.0,10.0,4.0,14.0,2108.6598039215687,1.0
3.0,14.0,4.0,15.0,1527.3960784313724,1.0
4.0,3.0,5.0,7.0,2224.627450980392,1.0
5.0,3.0,7.0,7.0,2351.481862745098,1.0
7.0,3.0,8.0,7.0,2150.31274509804,1.0
4.0,2.0,5.0,3.0,1264.3176470588235,1.0
5.0,2.0,7.0,3.0,1620.4254901960785,1.0
7.0,2.0,8.0,3.0,2008.8901960784315,1.0
4.0,7.0,5.0,11.0,2355.583333333333,1.0
5.0,7.0,7.0,11.0,2406.3343137254906,1.0
7.0,7.0,8.0,11.0,1840.019607843137,1.0
4.0,11.0,5.0,15.0,1938.2225490196086,1.0
5.0,11.0,7.0,15.0,2381.137254901961,1.0
7.0,11.0,8.0,15.0,1673.622549019608,1.0
4.0,15.0,5.0,16.0,558.1803921568627,1.0
5.0,15.0,7.0,16.0,2109.4058823529413,1.0
7.0,15.0,8.0,16.0,2028.6352941176474,1.0
3.0,0.0,4.0,2.0,1384.4745098039216,2.0
4.0,0.0,6.0,2.0,1943.8647058823533,2.0
6.0,0.0,8.0,2.0,1984.9696078431373,2.0
8.0,2.0,9.0,6.0,898.4666666666667,2.0
8.0,1.0,9.0,2.0,1015.6392156862746,2.0
5.0,16.0,6.0,17.0,1731.749019607843,2.0
6.0,16.0,8.0,20.0,1977.695098039216,2.0
4.0,18.0,6.0,20.0,1798.157843137255,2.0
3.0,18.0,4.0,20.0,1493.523529411765,2.0
2.0,15.0,3.0,19.0,524.75,4.0
2.0,19.0,3.0,20.0,609.1254901960783,4.0
3.0,15.0,4.0,18.0,202.67581699346408,4.0
4.0,16.0,5.0,18.0,1080.0313725490196,4.0
5.0,17.0,6.0,18.0,178.2516339869281,4.0
9.0,14.0,10.0,18.0,354.71274509803925,4.0
9.0,18.0,10.0,20.0,289.35882352941184,4.0
8.0,6.0,9.0,8.0,716.6627450980393,4.0
8.0,8.0,9.0,12.0,537.0088235294119,4.0
8.0,12.0,9.0,14.0,433.2901960784314,4.0
2.0,2.0,3.0,5.0,217.25969498910672,4.0
1.0,5.0,2.0,8.0,193.8575163398693,4.0
1.0,8.0,2.0,12.0,299.46274509803925,4.0
1.0,12.0,2.0,16.0,147.34117647058824,4.0
8.0,0.0,9.0,1.0,85.88932461873637,4.0
9.0,0.0,10.0,3.0,36.38705882352941,4.0
2.0,0.0,3.0,2.0,194.35294117647058,4.0
8.0,14.0,9.0,18.0,742.429411764706,4.0
8.0,18.0,9.0,20.0,763.3509803921569,4.0
0.0,4.0,1.0,8.0,0.0,5.0
0.0,0.0,1.0,4.0,0.0,5.0
0.0,8.0,1.0,12.0,0.0,5.0
0.0,12.0,1.0,16.0,0.0,5.0
0.0,16.0,1.0,20.0,0.0,5.0
1.0,1.0,2.0,5.0,40.376470588235286,5.0
1.0,0.0,2.0,1.0,0.0,5.0
1.0,16.0,2.0,20.0,0.0,5.0
9.0,3.0,10.0,6.0,209.99084967320263,5.0
9.0,6.0,10.0,10.0,142.25392156862745,5.0
9.0,10.0,10.0,14.0,158.49803921568628,5.0
