l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
2.0,16.0,4.0,17.0,2072.1078431372557,2.0
4.0,16.0,6.0,17.0,2176.0960784313725,2.0
6.0,16.0,8.0,17.0,1952.7862745098041,2.0
4.0,9.0,6.0,11.0,1951.3068627450987,1.0
2.0,12.0,4.0,14.0,2126.085294117647,1.0
4.0,12.0,6.0,14.0,2183.188235294117,1.0
6.0,12.0,8.0,14.0,1908.4715686274508,1.0
2.0,14.0,4.0,16.0,2306.4343137254905,1.0
4.0,14.0,6.0,16.0,2435.271568627451,1.0
6.0,14.0,8.0,16.0,1987.938235294117,1.0
2.0,17.0,4.0,19.0,2304.8049019607847,1.0
4.0,17.0,6.0,19.0,2485.0970588235296,1.0
6.0,17.0,8.0,19.0,2040.7294117647054,1.0
3.0,9.0,4.0,11.0,1196.894117647059,2.0
2.0,10.0,3.0,11.0,829.9372549019607,2.0
6.0,9.0,8.0,12.0,1917.7352941176473,2.0
8.0,9.0,9.0,13.0,877.5323529411766,2.0
8.0,13.0,9.0,15.0,748.9745098039215,2.0
5.0,11.0,6.0,12.0,1271.41568627451,2.0
1.0,18.0,2.0,20.0,277.23921568627446,2.0
2.0,19.0,4.0,20.0,2196.780392156863,2.0
4.0,19.0,6.0,20.0,2028.6039215686276,2.0
6.0,19.0,8.0,20.0,1630.7529411764706,2.0
2.0,6.0,3.0,10.0,1893.9892156862745,2.0
2.0,2.0,3.0,6.0,2298.146078431373,2.0
2.0,0.0,3.0,2.0,2115.768627450981,2.0
3.0,7.0,4.0,9.0,2107.272549019608,2.0
4.0,7.0,6.0,9.0,1961.0019607843133,2.0
6.0,7.0,7.0,9.0,1588.9392156862743,2.0
3.0,5.0,4.0,7.0,2432.6313725490195,2.0
4.0,5.0,6.0,7.0,2515.4862745098044,2.0
6.0,5.0,7.0,7.0,2305.3549019607844,2.0
3.0,3.0,4.0,5.0,2533.850980392157,2.0
4.0,3.0,6.0,5.0,2481.396078431373,2.0
6.0,3.0,7.0,5.0,2175.0254901960793,2.0
3.0,1.0,4.0,3.0,1870.913725490196,2.0
4.0,1.0,6.0,3.0,1650.2813725490196,2.0
6.0,1.0,7.0,3.0,1462.7411764705885,2.0
3.0,0.0,4.0,1.0,2533.8,2.0
4.0,0.0,6.0,1.0,2506.6705882352944,2.0
6.0,0.0,7.0,1.0,2274.63137254902,2.0
7.0,4.0,8.0,8.0,856.3343137254902,2.0
7.0,3.0,8.0,4.0,729.7764705882353,2.0
1.0,7.0,2.0,11.0,723.1362745098039,2.0
1.0,3.0,2.0,7.0,769.4911764705882,2.0
1.0,1.0,2.0,3.0,678.8156862745099,2.0
7.0,0.0,8.0,2.0,1115.31568627451,2.0
8.0,4.0,9.0,8.0,297.97450980392165,4.0
8.0,2.0,9.0,4.0,166.82549019607842,4.0
9.0,8.0,10.0,9.0,154.46666666666667,4.0
9.0,9.0,10.0,13.0,369.80980392156863,4.0
9.0,13.0,10.0,14.0,242.4117647058824,4.0
7.0,8.0,9.0,9.0,475.61372549019615,4.0
0.0,4.0,1.0,8.0,78.28431372549021,5.0
0.0,0.0,1.0,4.0,32.029411764705884,5.0
0.0,8.0,1.0,12.0,23.927450980392155,5.0
0.0,12.0,1.0,16.0,0.0,5.0
0.0,16.0,1.0,20.0,0.0,5.0
1.0,0.0,2.0,1.0,5.08235294117647,5.0
1.0,11.0,2.0,15.0,112.33529411764708,5.0
1.0,15.0,2.0,18.0,85.92941176470586,5.0
3.0,11.0,5.0,12.0,903.4470588235297,5.0
2.0,11.0,3.0,12.0,855.6352941176469,5.0
9.0,14.0,10.0,18.0,0.17941176470588238,5.0
9.0,18.0,10.0,20.0,0.0,5.0
8.0,15.0,9.0,19.0,55.10490196078432,5.0
8.0,19.0,9.0,20.0,42.521568627450975,5.0
8.0,0.0,9.0,2.0,1.1294117647058823,5.0
9.0,4.0,10.0,8.0,102.63529411764706,5.0
9.0,0.0,10.0,4.0,16.537254901960782,5.0
7.0,2.0,8.0,3.0,1.2705882352941176,5.0
