l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
7.0,7.0,8.0,8.0,756.1372549019609,2.0
7.0,8.0,8.0,12.0,725.6382352941176,2.0
7.0,12.0,8.0,13.0,633.121568627451,2.0
2.0,7.0,3.0,9.0,2147.0666666666666,1.0
3.0,7.0,5.0,9.0,2181.7578431372553,1.0
5.0,7.0,7.0,9.0,1957.5598039215686,1.0
2.0,9.0,3.0,11.0,2060.978431372549,1.0
3.0,9.0,5.0,11.0,2346.4235294117652,1.0
5.0,9.0,7.0,11.0,2333.686274509804,1.0
2.0,11.0,3.0,13.0,2168.549019607843,1.0
3.0,11.0,5.0,13.0,2354.688235294118,1.0
5.0,11.0,7.0,13.0,1960.9254901960785,1.0
1.0,5.0,2.0,8.0,960.043137254902,2.0
1.0,8.0,2.0,12.0,1074.3372549019612,2.0
1.0,12.0,2.0,16.0,1088.236274509804,2.0
2.0,5.0,3.0,7.0,1049.1333333333332,2.0
3.0,6.0,4.0,7.0,637.8705882352941,2.0
2.0,13.0,3.0,16.0,1363.1058823529413,2.0
3.0,13.0,5.0,14.0,1160.4803921568628,2.0
3.0,16.0,5.0,19.0,1637.31568627451,1.0
2.0,16.0,3.0,19.0,2078.2915032679743,1.0
5.0,15.0,6.0,17.0,880.5607843137254,2.0
5.0,17.0,6.0,19.0,1290.4901960784316,2.0
5.0,19.0,6.0,20.0,1264.8705882352942,2.0
6.0,17.0,7.0,20.0,1271.2026143790852,2.0
7.0,17.0,8.0,18.0,349.39607843137253,2.0
3.0,19.0,5.0,20.0,1264.6882352941175,2.0
2.0,19.0,3.0,20.0,1364.1960784313726,2.0
1.0,0.0,3.0,2.0,1143.4499999999996,2.0
3.0,0.0,5.0,2.0,1678.8460784313725,2.0
5.0,0.0,7.0,2.0,1625.6186274509807,2.0
7.0,0.0,8.0,2.0,544.8196078431372,2.0
2.0,2.0,4.0,3.0,608.7019607843138,2.0
8.0,2.0,9.0,6.0,1279.4539215686275,2.0
8.0,1.0,9.0,2.0,1061.3568627450982,2.0
3.0,4.0,5.0,5.0,1171.9549019607844,2.0
5.0,4.0,7.0,7.0,978.9307189542484,2.0
7.0,2.0,8.0,6.0,1052.3568627450982,2.0
1.0,16.0,2.0,20.0,1115.6509803921567,2.0
3.0,15.0,5.0,16.0,1256.578431372549,2.0
8.0,0.0,9.0,1.0,75.51808278867105,4.0
9.0,4.0,10.0,8.0,515.0274509803921,4.0
9.0,0.0,10.0,4.0,801.9686274509804,4.0
9.0,8.0,10.0,12.0,184.40196078431373,4.0
9.0,12.0,10.0,16.0,379.2872549019608,4.0
9.0,16.0,10.0,20.0,602.7754901960785,4.0
4.0,14.0,6.0,15.0,649.1666666666667,4.0
3.0,14.0,4.0,15.0,1039.0823529411764,4.0
5.0,13.0,7.0,14.0,660.7745098039215,4.0
7.0,13.0,8.0,17.0,361.45,4.0
7.0,6.0,8.0,7.0,121.84117647058822,4.0
8.0,7.0,9.0,11.0,469.65588235294126,4.0
8.0,6.0,9.0,7.0,723.8980392156861,4.0
8.0,11.0,9.0,15.0,567.35,4.0
8.0,15.0,9.0,19.0,645.2715686274511,4.0
8.0,19.0,9.0,20.0,247.64313725490197,4.0
0.0,4.0,1.0,8.0,42.459803921568636,5.0
0.0,0.0,1.0,4.0,108.07254901960785,5.0
0.0,8.0,1.0,12.0,198.6343137254902,5.0
0.0,12.0,1.0,16.0,324.6343137254902,5.0
0.0,16.0,1.0,20.0,585.9215686274508,5.0
1.0,2.0,2.0,5.0,5.08235294117647,5.0
2.0,3.0,3.0,5.0,3.388235294117647,5.0
3.0,3.0,4.0,4.0,2.541176470588235,5.0
4.0,2.0,6.0,4.0,179.69901960784313,5.0
6.0,2.0,7.0,4.0,33.34313725490196,5.0
6.0,14.0,7.0,17.0,1.4521008403361344,5.0
3.0,5.0,4.0,6.0,2.541176470588235,5.0
4.0,5.0,5.0,7.0,1097.2725490196076,5.0
7.0,18.0,8.0,20.0,1.2705882352941176,5.0
