l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
1.0,1.0,2.0,3.0,803.6666666666667,2.0
2.0,1.0,3.0,3.0,1644.294117647059,1.0
3.0,1.0,5.0,3.0,2180.9196078431382,1.0
5.0,1.0,7.0,3.0,1848.771568627451,1.0
2.0,0.0,3.0,1.0,1861.7529411764706,1.0
3.0,0.0,5.0,1.0,2382.158823529412,1.0
5.0,0.0,7.0,1.0,2414.9529411764706,1.0
4.0,7.0,5.0,8.0,1645.5450980392154,1.0
5.0,7.0,7.0,8.0,2132.1156862745097,1.0
7.0,7.0,8.0,8.0,2004.0392156862747,1.0
4.0,8.0,5.0,12.0,2207.8196078431374,1.0
5.0,8.0,7.0,12.0,2378.458823529412,1.0
7.0,8.0,8.0,12.0,1983.8823529411768,1.0
4.0,12.0,5.0,14.0,2241.7666666666664,1.0
5.0,12.0,7.0,14.0,2185.075490196079,1.0
7.0,12.0,8.0,14.0,2148.737254901961,1.0
3.0,14.0,4.0,15.0,2131.5882352941176,1.0
2.0,16.0,3.0,18.0,1781.335294117647,1.0
3.0,16.0,5.0,18.0,2358.092156862745,1.0
5.0,16.0,7.0,18.0,2225.085294117647,1.0
2.0,18.0,3.0,20.0,2077.407843137255,1.0
3.0,18.0,5.0,20.0,2462.4156862745103,1.0
5.0,18.0,7.0,20.0,2147.367647058824,1.0
7.0,3.0,8.0,7.0,1826.080392156863,2.0
7.0,0.0,8.0,3.0,1245.5437908496733,2.0
8.0,4.0,9.0,8.0,1109.3960784313726,2.0
8.0,2.0,9.0,4.0,980.4039215686273,2.0
2.0,3.0,3.0,4.0,1053.3921568627452,2.0
5.0,3.0,7.0,7.0,1722.525,2.0
3.0,4.0,5.0,6.0,1488.358823529412,2.0
3.0,3.0,5.0,4.0,1895.354901960784,2.0
2.0,8.0,3.0,9.0,1168.0196078431372,2.0
2.0,9.0,3.0,13.0,1064.5,2.0
2.0,13.0,3.0,15.0,893.2529411764706,2.0
3.0,8.0,4.0,9.0,1665.7725490196078,2.0
3.0,9.0,4.0,13.0,1939.3764705882354,2.0
3.0,13.0,4.0,14.0,2055.635294117647,2.0
7.0,16.0,8.0,19.0,1340.5058823529412,2.0
2.0,15.0,4.0,16.0,1633.605882352941,2.0
1.0,15.0,2.0,16.0,1112.7372549019608,2.0
9.0,2.0,10.0,6.0,363.7656862745098,4.0
9.0,6.0,10.0,10.0,373.23235294117654,4.0
9.0,10.0,10.0,14.0,258.2950980392157,4.0
4.0,14.0,5.0,16.0,1625.8274509803925,4.0
5.0,14.0,7.0,16.0,1549.2470588235294,4.0
7.0,14.0,8.0,16.0,1554.3529411764707,4.0
8.0,8.0,9.0,12.0,799.7725490196078,4.0
8.0,12.0,9.0,16.0,884.4303921568628,4.0
8.0,16.0,9.0,19.0,280.5241830065359,4.0
1.0,6.0,2.0,7.0,353.92549019607833,4.0
1.0,7.0,2.0,11.0,474.08333333333337,4.0
1.0,11.0,2.0,13.0,368.72352941176473,4.0
2.0,6.0,4.0,8.0,590.9735294117647,4.0
4.0,6.0,5.0,7.0,170.06352941176468,4.0
1.0,13.0,2.0,15.0,288.6656862745097,4.0
1.0,16.0,2.0,20.0,785.7343137254901,4.0
-0.0,14.0,1.0,17.0,218.70718954248363,4.0
-0.0,2.0,1.0,4.0,143.3137254901961,4.0
1.0,3.0,2.0,4.0,403.1156862745098,4.0
1.0,4.0,3.0,6.0,572.914705882353,4.0
7.0,19.0,9.0,20.0,508.50196078431367,4.0
0.0,4.0,1.0,7.0,3.4758169934640524,5.0
0.0,7.0,1.0,11.0,153.49803921568628,5.0
0.0,11.0,1.0,14.0,161.47058823529414,5.0
9.0,14.0,10.0,18.0,91.50098039215686,5.0
9.0,18.0,10.0,20.0,5.874509803921567,5.0
8.0,0.0,10.0,2.0,171.65294117647062,5.0
-0.0,17.0,1.0,20.0,10.16470588235294,5.0
0.0,0.0,1.0,2.0,10.16470588235294,5.0
1.0,0.0,2.0,1.0,5.08235294117647,5.0
