l_l_m,l_l_n,u_r_m,u_r_n,avg_sal,sal_state
3.0,7.0,4.0,8.0,2189.7568627450987,1.0
4.0,7.0,6.0,8.0,2250.592156862745,1.0
6.0,7.0,7.0,8.0,2014.2862745098041,1.0
3.0,8.0,4.0,10.0,2494.092156862745,1.0
4.0,8.0,6.0,10.0,2526.9882352941177,1.0
6.0,8.0,7.0,10.0,2457.66862745098,1.0
3.0,10.0,4.0,12.0,2525.901960784314,1.0
4.0,10.0,6.0,12.0,2473.046078431373,1.0
6.0,10.0,7.0,12.0,2334.3901960784315,1.0
2.0,15.0,4.0,17.0,2282.2539215686274,1.0
4.0,15.0,6.0,17.0,1931.905882352941,1.0
6.0,15.0,8.0,17.0,1212.15,1.0
1.0,5.0,2.0,8.0,691.4627450980392,2.0
3.0,5.0,4.0,7.0,1332.1215686274506,2.0
4.0,6.0,6.0,7.0,2169.7333333333336,2.0
6.0,6.0,7.0,7.0,1751.8862745098038,2.0
7.0,6.0,8.0,8.0,1007.1078431372549,2.0
7.0,8.0,8.0,12.0,1176.1049019607844,2.0
7.0,12.0,8.0,15.0,1077.9686274509804,2.0
1.0,14.0,2.0,17.0,314.92418300653594,2.0
2.0,5.0,3.0,8.0,1911.0300653594772,2.0
2.0,8.0,3.0,12.0,2233.4833333333336,2.0
2.0,12.0,3.0,15.0,2324.0928104575164,2.0
3.0,12.0,4.0,14.0,2290.9156862745103,2.0
4.0,12.0,6.0,14.0,2152.7264705882353,2.0
6.0,12.0,7.0,14.0,2050.364705882353,2.0
3.0,14.0,4.0,15.0,2341.509803921569,2.0
4.0,14.0,6.0,15.0,2231.150980392157,2.0
6.0,14.0,7.0,15.0,2152.345098039216,2.0
4.0,3.0,6.0,5.0,1933.0970588235293,1.0
6.0,3.0,7.0,5.0,2299.019607843137,1.0
7.0,0.0,9.0,3.0,1352.4875816993465,2.0
7.0,3.0,8.0,5.0,1934.8235294117649,2.0
5.0,2.0,7.0,3.0,914.2176470588232,2.0
9.0,2.0,10.0,6.0,580.1666666666667,4.0
9.0,0.0,10.0,2.0,629.8921568627453,4.0
4.0,5.0,5.0,6.0,734.6588235294117,4.0
5.0,5.0,7.0,6.0,892.4725490196079,4.0
7.0,5.0,8.0,6.0,777.7725490196077,4.0
8.0,4.0,9.0,8.0,681.7901960784314,4.0
8.0,3.0,9.0,4.0,1082.7960784313727,4.0
0.0,6.0,1.0,10.0,7.362745098039216,5.0
0.0,2.0,1.0,6.0,0.0,5.0
0.0,0.0,1.0,2.0,0.0,5.0
2.0,1.0,4.0,5.0,18.53529411764706,5.0
1.0,1.0,2.0,5.0,49.80980392156863,5.0
2.0,0.0,4.0,1.0,0.0,5.0
1.0,0.0,2.0,1.0,0.0,5.0
1.0,8.0,2.0,10.0,5.08235294117647,5.0
4.0,1.0,5.0,3.0,2.003921568627451,5.0
4.0,0.0,5.0,1.0,0.0,5.0
5.0,0.0,7.0,2.0,18.92745098039216,5.0
9.0,6.0,10.0,10.0,157.55882352941177,5.0
8.0,8.0,9.0,10.0,1.1294117647058823,5.0
0.0,10.0,1.0,14.0,1.4127450980392156,5.0
0.0,14.0,1.0,18.0,0.0,5.0
0.0,18.0,1.0,20.0,0.0,5.0
1.0,10.0,2.0,14.0,438.8313725490197,5.0
3.0,17.0,5.0,20.0,10.010457516339873,5.0
1.0,17.0,3.0,20.0,35.776470588235284,5.0
8.0,10.0,10.0,14.0,141.91862745098038,5.0
8.0,14.0,10.0,18.0,1.5676470588235294,5.0
8.0,18.0,10.0,20.0,90.55392156862746,5.0
5.0,17.0,7.0,20.0,0.0196078431372549,5.0
7.0,17.0,8.0,20.0,4.3202614379084965,5.0
